[Epoch 001] train_loss=0.9230 acc=0.5317 f1=0.4812 | val_loss=0.9052 acc=0.5828 f1=0.5320 | epoch_time=0.13s
[Epoch 080] train_loss=0.6486 acc=0.6980 f1=0.6813 | val_loss=0.6537 acc=0.6866 f1=0.6680 | epoch_time=0.13s
[Epoch 081] train_loss=0.6527 acc=0.6895 f1=0.6714 | val_loss=0.6543 acc=0.6826 f1=0.6652 | epoch_time=0.13s
[Epoch 082] train_loss=0.6450 acc=0.6952 f1=0.6788 | val_loss=0.6531 acc=0.6866 f1=0.6691 | epoch_time=0.13s
[Epoch 083] train_loss=0.6526 acc=0.6875 f1=0.6714 | val_loss=0.6541 acc=0.6856 f1=0.6673 | epoch_time=0.13s
[Epoch 084] train_loss=0.6520 acc=0.6885 f1=0.6717 | val_loss=0.6536 acc=0.6846 f1=0.6674 | epoch_time=0.13s
[Epoch 085] train_loss=0.6498 acc=0.6910 f1=0.6744 | val_loss=0.6544 acc=0.6876 f1=0.6705 | epoch_time=0.13s
[Epoch 086] train_loss=0.6492 acc=0.6917 f1=0.6755 | val_loss=0.6536 acc=0.6886 f1=0.6701 | epoch_time=0.13s
[Epoch 087] train_loss=0.6482 acc=0.6945 f1=0.6777 | val_loss=0.6530 acc=0.6886 f1=0.6704 | epoch_time=0.13s
[Epoch 088] train_loss=0.6491 acc=0.6932 f1=0.6781 | val_loss=0.6541 acc=0.6846 f1=0.6657 | epoch_time=0.13s
[Epoch 089] train_loss=0.6503 acc=0.6900 f1=0.6739 | val_loss=0.6535 acc=0.6876 f1=0.6689 | epoch_time=0.13s
[Epoch 090] train_loss=0.6496 acc=0.6932 f1=0.6761 | val_loss=0.6528 acc=0.6816 f1=0.6637 | epoch_time=0.13s
[Epoch 091] train_loss=0.6498 acc=0.6982 f1=0.6828 | val_loss=0.6533 acc=0.6906 f1=0.6728 | epoch_time=0.13s
[Epoch 092] train_loss=0.6584 acc=0.6842 f1=0.6672 | val_loss=0.6535 acc=0.6886 f1=0.6705 | epoch_time=0.13s
[Epoch 093] train_loss=0.6533 acc=0.6910 f1=0.6748 | val_loss=0.6535 acc=0.6886 f1=0.6705 | epoch_time=0.13s
[Epoch 094] train_loss=0.6500 acc=0.6917 f1=0.6757 | val_loss=0.6533 acc=0.6876 f1=0.6683 | epoch_time=0.13s
[Epoch 095] train_loss=0.6524 acc=0.6892 f1=0.6725 | val_loss=0.6546 acc=0.6856 f1=0.6673 | epoch_time=0.13s
[Epoch 096] train_loss=0.6487 acc=0.6910 f1=0.6754 | val_loss=0.6537 acc=0.6856 f1=0.6686 | epoch_time=0.13s
[Epoch 097] train_loss=0.6514 acc=0.6960 f1=0.6796 | val_loss=0.6531 acc=0.6836 f1=0.6660 | epoch_time=0.13s
[Epoch 098] train_loss=0.6553 acc=0.6865 f1=0.6697 | val_loss=0.6529 acc=0.6916 f1=0.6738 | epoch_time=0.13s
[Epoch 099] train_loss=0.6540 acc=0.6880 f1=0.6709 | val_loss=0.6530 acc=0.6886 f1=0.6712 | epoch_time=0.13s
[Epoch 100] train_loss=0.6530 acc=0.6877 f1=0.6709 | val_loss=0.6534 acc=0.6856 f1=0.6675 | epoch_time=0.13s
[Epoch 101] train_loss=0.6424 acc=0.6985 f1=0.6813 | val_loss=0.6537 acc=0.6886 f1=0.6704 | epoch_time=0.13s
[Epoch 102] train_loss=0.6448 acc=0.6982 f1=0.6820 | val_loss=0.6538 acc=0.6866 f1=0.6680 | epoch_time=0.13s
[Epoch 103] train_loss=0.6626 acc=0.6835 f1=0.6668 | val_loss=0.6536 acc=0.6866 f1=0.6687 | epoch_time=0.13s
[Epoch 104] train_loss=0.6482 acc=0.6890 f1=0.6725 | val_loss=0.6533 acc=0.6856 f1=0.6679 | epoch_time=0.13s
[Epoch 105] train_loss=0.6501 acc=0.6887 f1=0.6725 | val_loss=0.6531 acc=0.6876 f1=0.6705 | epoch_time=0.13s
Early stopping at epoch 105 (best epoch=90)
Total training time: 14.11s
