[Epoch 001] train_loss=0.9873 acc=0.4715 f1=0.4590 | val_loss=0.9634 acc=0.5133 f1=0.4116 | epoch_time=0.13s
[Epoch 022] train_loss=0.7867 acc=0.6141 f1=0.6079 | val_loss=0.7671 acc=0.6486 f1=0.6375 | epoch_time=0.12s
[Epoch 023] train_loss=0.7816 acc=0.6139 f1=0.6061 | val_loss=0.7664 acc=0.6364 f1=0.6285 | epoch_time=0.12s
[Epoch 024] train_loss=0.7861 acc=0.6166 f1=0.6122 | val_loss=0.7624 acc=0.6430 f1=0.6345 | epoch_time=0.12s
[Epoch 025] train_loss=0.7764 acc=0.6269 f1=0.6202 | val_loss=0.7593 acc=0.6430 f1=0.6295 | epoch_time=0.12s
[Epoch 026] train_loss=0.7773 acc=0.6224 f1=0.6122 | val_loss=0.7554 acc=0.6419 f1=0.6249 | epoch_time=0.12s
[Epoch 027] train_loss=0.7720 acc=0.6271 f1=0.6207 | val_loss=0.7517 acc=0.6452 f1=0.6322 | epoch_time=0.24s
[Epoch 028] train_loss=0.7752 acc=0.6188 f1=0.6116 | val_loss=0.7592 acc=0.6275 f1=0.6155 | epoch_time=0.12s
[Epoch 029] train_loss=0.7783 acc=0.6139 f1=0.6078 | val_loss=0.7574 acc=0.6497 f1=0.6358 | epoch_time=0.12s
[Epoch 030] train_loss=0.7630 acc=0.6357 f1=0.6293 | val_loss=0.7599 acc=0.6475 f1=0.6378 | epoch_time=0.12s
[Epoch 031] train_loss=0.7754 acc=0.6169 f1=0.6113 | val_loss=0.7521 acc=0.6397 f1=0.6295 | epoch_time=0.12s
[Epoch 032] train_loss=0.7546 acc=0.6438 f1=0.6380 | val_loss=0.7474 acc=0.6497 f1=0.6389 | epoch_time=0.12s
[Epoch 033] train_loss=0.7677 acc=0.6283 f1=0.6220 | val_loss=0.7507 acc=0.6386 f1=0.6276 | epoch_time=0.12s
[Epoch 034] train_loss=0.7627 acc=0.6227 f1=0.6165 | val_loss=0.7459 acc=0.6541 f1=0.6446 | epoch_time=0.12s
[Epoch 035] train_loss=0.7636 acc=0.6249 f1=0.6184 | val_loss=0.7443 acc=0.6530 f1=0.6431 | epoch_time=0.12s
[Epoch 036] train_loss=0.7613 acc=0.6352 f1=0.6276 | val_loss=0.7466 acc=0.6519 f1=0.6410 | epoch_time=0.12s
[Epoch 037] train_loss=0.7613 acc=0.6343 f1=0.6266 | val_loss=0.7451 acc=0.6585 f1=0.6481 | epoch_time=0.12s
[Epoch 038] train_loss=0.7614 acc=0.6332 f1=0.6265 | val_loss=0.7424 acc=0.6552 f1=0.6445 | epoch_time=0.12s
[Epoch 039] train_loss=0.7609 acc=0.6294 f1=0.6228 | val_loss=0.7411 acc=0.6486 f1=0.6399 | epoch_time=0.12s
[Epoch 040] train_loss=0.7514 acc=0.6388 f1=0.6328 | val_loss=0.7403 acc=0.6519 f1=0.6428 | epoch_time=0.12s
[Epoch 041] train_loss=0.7603 acc=0.6310 f1=0.6253 | val_loss=0.7413 acc=0.6497 f1=0.6387 | epoch_time=0.12s
[Epoch 042] train_loss=0.7574 acc=0.6294 f1=0.6239 | val_loss=0.7410 acc=0.6563 f1=0.6454 | epoch_time=0.12s
[Epoch 043] train_loss=0.7591 acc=0.6313 f1=0.6234 | val_loss=0.7386 acc=0.6552 f1=0.6442 | epoch_time=0.12s
[Epoch 044] train_loss=0.7596 acc=0.6341 f1=0.6271 | val_loss=0.7370 acc=0.6563 f1=0.6463 | epoch_time=0.12s
[Epoch 045] train_loss=0.7586 acc=0.6349 f1=0.6279 | val_loss=0.7395 acc=0.6552 f1=0.6467 | epoch_time=0.12s
[Epoch 046] train_loss=0.7580 acc=0.6294 f1=0.6215 | val_loss=0.7368 acc=0.6608 f1=0.6511 | epoch_time=0.12s
[Epoch 047] train_loss=0.7571 acc=0.6285 f1=0.6217 | val_loss=0.7360 acc=0.6596 f1=0.6499 | epoch_time=0.12s
[Epoch 048] train_loss=0.7576 acc=0.6324 f1=0.6268 | val_loss=0.7372 acc=0.6630 f1=0.6526 | epoch_time=0.12s
[Epoch 049] train_loss=0.7544 acc=0.6346 f1=0.6285 | val_loss=0.7371 acc=0.6585 f1=0.6496 | epoch_time=0.12s
[Epoch 050] train_loss=0.7480 acc=0.6452 f1=0.6400 | val_loss=0.7400 acc=0.6552 f1=0.6479 | epoch_time=0.12s
[Epoch 051] train_loss=0.7513 acc=0.6307 f1=0.6260 | val_loss=0.7386 acc=0.6574 f1=0.6479 | epoch_time=0.12s
[Epoch 052] train_loss=0.7608 acc=0.6285 f1=0.6224 | val_loss=0.7362 acc=0.6608 f1=0.6528 | epoch_time=0.12s
[Epoch 053] train_loss=0.7570 acc=0.6307 f1=0.6236 | val_loss=0.7425 acc=0.6552 f1=0.6451 | epoch_time=0.12s
[Epoch 054] train_loss=0.7525 acc=0.6310 f1=0.6234 | val_loss=0.7389 acc=0.6674 f1=0.6572 | epoch_time=0.12s
[Epoch 055] train_loss=0.7569 acc=0.6321 f1=0.6256 | val_loss=0.7381 acc=0.6608 f1=0.6504 | epoch_time=0.12s
[Epoch 056] train_loss=0.7541 acc=0.6296 f1=0.6224 | val_loss=0.7397 acc=0.6552 f1=0.6448 | epoch_time=0.12s
[Epoch 057] train_loss=0.7499 acc=0.6499 f1=0.6438 | val_loss=0.7379 acc=0.6641 f1=0.6536 | epoch_time=0.12s
[Epoch 058] train_loss=0.7549 acc=0.6313 f1=0.6247 | val_loss=0.7472 acc=0.6497 f1=0.6413 | epoch_time=0.12s
[Epoch 059] train_loss=0.7506 acc=0.6421 f1=0.6346 | val_loss=0.7376 acc=0.6585 f1=0.6476 | epoch_time=0.12s
[Epoch 060] train_loss=0.7565 acc=0.6310 f1=0.6241 | val_loss=0.7365 acc=0.6652 f1=0.6555 | epoch_time=0.12s
[Epoch 061] train_loss=0.7479 acc=0.6418 f1=0.6352 | val_loss=0.7378 acc=0.6608 f1=0.6499 | epoch_time=0.12s
[Epoch 062] train_loss=0.7550 acc=0.6377 f1=0.6311 | val_loss=0.7385 acc=0.6585 f1=0.6489 | epoch_time=0.12s
Early stopping at epoch 62 (best epoch=47)
Total training time: 7.64s
