[Epoch 001] train_loss=0.9738 acc=0.5075 f1=0.4622 | val_loss=0.9280 acc=0.5190 f1=0.4236 | epoch_time=1.28s
[Epoch 015] train_loss=0.7994 acc=0.5829 f1=0.5442 | val_loss=0.7982 acc=0.5739 f1=0.5246 | epoch_time=1.27s
[Epoch 016] train_loss=0.7982 acc=0.5789 f1=0.5351 | val_loss=0.7936 acc=0.5689 f1=0.5265 | epoch_time=1.27s
[Epoch 017] train_loss=0.7981 acc=0.5831 f1=0.5471 | val_loss=0.7905 acc=0.5758 f1=0.5314 | epoch_time=1.28s
[Epoch 018] train_loss=0.7927 acc=0.5914 f1=0.5538 | val_loss=0.8043 acc=0.5599 f1=0.5231 | epoch_time=1.27s
[Epoch 019] train_loss=0.7974 acc=0.5881 f1=0.5525 | val_loss=0.8001 acc=0.5609 f1=0.4782 | epoch_time=1.27s
[Epoch 020] train_loss=0.7914 acc=0.5824 f1=0.5442 | val_loss=0.7934 acc=0.5838 f1=0.5486 | epoch_time=1.27s
[Epoch 021] train_loss=0.7924 acc=0.5889 f1=0.5537 | val_loss=0.7954 acc=0.5719 f1=0.5316 | epoch_time=1.27s
[Epoch 022] train_loss=0.7848 acc=0.5974 f1=0.5618 | val_loss=0.7874 acc=0.5788 f1=0.5361 | epoch_time=1.28s
[Epoch 023] train_loss=0.7854 acc=0.5969 f1=0.5602 | val_loss=0.7859 acc=0.5858 f1=0.5477 | epoch_time=1.27s
[Epoch 024] train_loss=0.7805 acc=0.5989 f1=0.5619 | val_loss=0.7855 acc=0.5848 f1=0.5459 | epoch_time=1.28s
[Epoch 025] train_loss=0.7846 acc=0.5934 f1=0.5572 | val_loss=0.7858 acc=0.5818 f1=0.5391 | epoch_time=1.27s
[Epoch 026] train_loss=0.7802 acc=0.6001 f1=0.5630 | val_loss=0.7846 acc=0.5848 f1=0.5460 | epoch_time=1.27s
[Epoch 027] train_loss=0.7804 acc=0.5964 f1=0.5597 | val_loss=0.7848 acc=0.5828 f1=0.5421 | epoch_time=1.27s
[Epoch 028] train_loss=0.7822 acc=0.5899 f1=0.5510 | val_loss=0.7861 acc=0.5838 f1=0.5470 | epoch_time=1.27s
[Epoch 029] train_loss=0.7803 acc=0.5976 f1=0.5635 | val_loss=0.7841 acc=0.5729 f1=0.5310 | epoch_time=1.28s
[Epoch 030] train_loss=0.7800 acc=0.5971 f1=0.5642 | val_loss=0.7840 acc=0.5858 f1=0.5432 | epoch_time=1.27s
[Epoch 031] train_loss=0.7815 acc=0.6043 f1=0.5636 | val_loss=0.7861 acc=0.5848 f1=0.5435 | epoch_time=1.27s
[Epoch 032] train_loss=0.7808 acc=0.6061 f1=0.5716 | val_loss=0.7832 acc=0.5818 f1=0.5417 | epoch_time=1.27s
[Epoch 033] train_loss=0.7809 acc=0.5946 f1=0.5618 | val_loss=0.7826 acc=0.5808 f1=0.5379 | epoch_time=1.27s
[Epoch 034] train_loss=0.7810 acc=0.5961 f1=0.5561 | val_loss=0.7837 acc=0.5928 f1=0.5560 | epoch_time=1.26s
[Epoch 035] train_loss=0.7800 acc=0.5974 f1=0.5602 | val_loss=0.7830 acc=0.5848 f1=0.5450 | epoch_time=1.27s
[Epoch 036] train_loss=0.7825 acc=0.5961 f1=0.5623 | val_loss=0.7844 acc=0.5868 f1=0.5422 | epoch_time=1.27s
[Epoch 037] train_loss=0.7806 acc=0.6021 f1=0.5638 | val_loss=0.7850 acc=0.5888 f1=0.5511 | epoch_time=1.27s
[Epoch 038] train_loss=0.7785 acc=0.6028 f1=0.5697 | val_loss=0.7838 acc=0.5898 f1=0.5514 | epoch_time=1.27s
[Epoch 039] train_loss=0.7776 acc=0.5996 f1=0.5648 | val_loss=0.7827 acc=0.5878 f1=0.5490 | epoch_time=1.28s
[Epoch 040] train_loss=0.7796 acc=0.5986 f1=0.5629 | val_loss=0.7826 acc=0.5878 f1=0.5488 | epoch_time=1.28s
[Epoch 041] train_loss=0.7773 acc=0.6041 f1=0.5680 | val_loss=0.7827 acc=0.5878 f1=0.5487 | epoch_time=1.27s
[Epoch 042] train_loss=0.7782 acc=0.5984 f1=0.5627 | val_loss=0.7827 acc=0.5878 f1=0.5486 | epoch_time=1.27s
[Epoch 043] train_loss=0.7791 acc=0.5981 f1=0.5608 | val_loss=0.7827 acc=0.5878 f1=0.5486 | epoch_time=1.27s
[Epoch 044] train_loss=0.7770 acc=0.6001 f1=0.5646 | val_loss=0.7827 acc=0.5878 f1=0.5486 | epoch_time=1.27s
[Epoch 045] train_loss=0.7789 acc=0.5984 f1=0.5617 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 046] train_loss=0.7777 acc=0.6006 f1=0.5636 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 047] train_loss=0.7802 acc=0.5996 f1=0.5626 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 048] train_loss=0.7795 acc=0.6011 f1=0.5651 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.28s
[Epoch 049] train_loss=0.7770 acc=0.6011 f1=0.5652 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 050] train_loss=0.7805 acc=0.5971 f1=0.5598 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 051] train_loss=0.7783 acc=0.5979 f1=0.5611 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 052] train_loss=0.7789 acc=0.5989 f1=0.5624 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 053] train_loss=0.7786 acc=0.5929 f1=0.5553 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 054] train_loss=0.7797 acc=0.6011 f1=0.5656 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 055] train_loss=0.7785 acc=0.6011 f1=0.5643 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 056] train_loss=0.7775 acc=0.6021 f1=0.5666 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 057] train_loss=0.7786 acc=0.5984 f1=0.5613 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 058] train_loss=0.7780 acc=0.6051 f1=0.5696 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.28s
[Epoch 059] train_loss=0.7769 acc=0.6018 f1=0.5652 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
[Epoch 060] train_loss=0.7782 acc=0.5954 f1=0.5592 | val_loss=0.7827 acc=0.5868 f1=0.5473 | epoch_time=1.27s
Early stopping at epoch 60 (best epoch=40)
Total training time: 76.46s
