ID,Phase,color_Ur,color_gr,color_gi,SFR_200Myr,AxisRatio,B_T,SurfaceBrightness,EffectiveRadius,AbsMag_U,AbsMag_B,AbsMag_V,AbsMag_g,AbsMag_r,AbsMag_i,StellarMass,StellarMetallicity,StellarVelDispersion
91_764623,0,0.2343,0.2467,0.3992,-8.907871045,0.9206700329999999,0.6350149710000002,-20.47110143,0.44480000000000003,-17.7327,-17.4645,-17.8004,-17.7203,-17.967,-18.1195,0.037529999999999994,0.0187986,37.5161
91_766435,-1,0.6219,0.3352,0.5024,-8.995141783,0.9046196240740823,0.3494532148442626,-18.62000141,0.21440000000000003,-14.0492,-14.0415,-14.4782,-14.3359,-14.6711,-14.8383,0.0004570000000000117,0.00668428,29.043499999999995
91_766636,0,0.3079,0.2584,0.4074,-8.849120321999997,0.9664473529999998,0.24699883099999997,-18.72642303,0.9808,-17.6704,-17.4575,-17.8087,-17.7199,-17.9783,-18.1273,0.027452999999999988,0.0164627,35.62530000000001
91_766876,0,1.0549,0.5802,0.8732,-8.922454026000002,0.985635638,0.09607921700000001,-18.99889483,1.3679999999999999,-17.503,-17.5995,-18.2732,-17.9777,-18.5579,-18.8509,0.08189200000000002,0.0203405,46.78980000000001
91_768179,1,0.4297,0.2265,0.3492,-8.993799175,0.9343760831403588,0.35414048702715795,-18.12130141,0.21440000000000003,-13.912,-13.8544,-14.1904,-14.1152,-14.3417,-14.4644,8.099999999998706e-05,0.00351484,25.797699999999995
91_769321,0,1.4583,0.6983,1.0243,-9.000000000000002,0.995110273,0.330353891,-19.2923142,1.0467,-16.7552,-17.0802,-17.8925,-17.5152,-18.2135,-18.5395,0.086195,0.0206458,43.930099999999996
91_769601,0,1.3291,0.6545,0.9634,-8.99492242,0.820971727,0.48340609200000006,-18.98515966,0.6424999999999998,-15.5823,-15.8422,-16.6046,-16.2569,-16.9114,-17.2203,0.029448999999999986,0.0161304,41.2524
91_769713,0,0.2345,0.2587,0.4264,-8.883367879000001,0.93589592,0.688219571,-20.24656679,0.4615,-17.5277,-17.2464,-17.589,-17.5035,-17.7622,-17.9299,0.03126799999999998,0.0201671,37.84179999999999
91_769970,0,1.3778,0.673,0.9939,-8.987416547000002,0.978165448,0.09422104399999999,-19.07064758,1.0390000000000001,-16.5734,-16.8557,-17.6377,-17.2782,-17.9512,-18.2721,0.06124899999999998,0.0224732,43.9905
91_772965,0,1.0961,0.5982,0.8939,-8.98602002,0.972335696,0.21986438,-18.97205235,0.7081,-16.0446,-16.1569,-16.8502,-16.5425,-17.1407,-17.4364,0.026159999999999996,0.0159455,39.0869
91_773278,-1,0.4633,0.2549,0.3885,-8.997917676999998,0.9093961152129685,0.34012292580589865,-16.81850141,0.21440000000000003,-12.676,-12.6167,-12.9775,-12.8844,-13.1393,-13.2729,4.299999999998826e-05,0.0017134600000000004,28.8538
91_774735,0,0.9109,0.5316,0.8055,-8.959454915999999,0.9717978840000001,0.39785444299999995,-19.00961445,0.7962000000000001,-16.5536,-16.5762,-17.1955,-16.9329,-17.4645,-17.7384,0.02713799999999999,0.0164727,38.55120000000001
91_778130,0,1.6109,0.738,1.0853,-8.997680645000003,0.8674855229999999,0.08361960100000002,-18.93404517,1.7605,-17.2028,-17.622,-18.4797,-18.0757,-18.8137,-19.161,0.23627700000000001,0.03131,54.158700000000024
91_779338,0,1.4548,0.7008,1.0298,-9.000000000000002,0.995246947,0.6079598470000002,-19.15398467,0.6804999999999999,-15.7196,-16.0384,-16.8517,-16.4736,-17.1744,-17.5034,0.023623000000000005,0.0153531,42.809999999999995
91_781349,0,1.1173,0.6084,0.901,-8.989867777999999,0.986840785,0.20420695700000002,-19.23857379,0.6188,-16.0386,-16.1563,-16.863,-16.5475,-17.1559,-17.4485,0.018209000000000003,0.0144064,37.35829999999999
91_781353,0,1.4703,0.7054,1.0371,-9.000000000000002,0.958582878,0.708600143,-18.98992281,0.7940000000000002,-15.8538,-16.1815,-16.9999,-16.6187,-17.3241,-17.6558,0.034655000000000005,0.0171118,44.21320000000001
91_781705,-1,0.022399999999999975,0.11499999999999999,0.192,-8.982860201000001,0.956864768755402,0.39483660224232675,-18.59330141,0.21440000000000003,-14.8438,-14.5329,-14.7524,-14.7512,-14.8662,-14.9432,0.00038500000000001364,0.00615755,29.0633
91_782481,0,0.2087,0.2643,0.4288,-8.896302682999998,0.9099900129999999,0.701588659,-20.3182478,0.44119999999999987,-17.56,-17.2473,-17.5931,-17.5044,-17.7687,-17.9332,0.029970999999999987,0.0184187,34.82119999999999
91_782667,0,1.3691,0.666,0.9709,-9.000000000000002,0.984746575,0.38292326099999996,-20.06628594,0.42700000000000005,-15.7736,-16.0546,-16.8334,-16.4767,-17.1427,-17.4476,0.025347,0.0175448,37.053900000000006
91_783421,0,0.8295,0.4938,0.759,-8.966948924000002,0.9818448419999999,0.42259409500000006,-19.77583616,0.4600000000000001,-16.1995,-16.1932,-16.7725,-16.5352,-17.029,-17.2942,0.021143000000000002,0.0209668,37.50489999999999
91_783636,-1,-0.12329999999999997,0.03759999999999997,0.0676,-8.980667914,0.9628400664250305,0.3911936559497821,-18.33590141,0.21440000000000003,-15.0145,-14.6565,-14.8098,-14.8536,-14.8912,-14.9212,0.00013600000000000542,0.002712290000000001,29.474000000000007
91_784363,0,1.2006,0.6139,0.9007,-8.990831242999999,0.984791934,0.421629767,-19.18584218,0.6802000000000001,-16.1153,-16.3044,-17.0234,-16.702,-17.3159,-17.6027,0.021691000000000012,0.0144814,36.146699999999996
91_784368,0,1.3952,0.6766,0.9886,-9.000000000000002,0.977056444,0.16676562099999998,-19.93776946,0.47840000000000005,-15.8481,-16.1401,-16.9301,-16.5667,-17.2433,-17.5553,0.017353999999999998,0.0145382,36.3048
91_784728,0,1.3304,0.6562,0.959,-8.998290096999998,0.988756299,0.252627083,-19.42210897,0.5315,-15.6571,-15.9143,-16.6811,-16.3313,-16.9875,-17.2903,0.015472000000000005,0.0146286,33.0247
91_785762,0,0.8114,0.4756,0.7281,-8.940357161000001,0.976803243,0.345973999,-19.29474566,0.6692,-16.6579,-16.6577,-17.2197,-16.9937,-17.4693,-17.7218,0.016808999999999987,0.0124666,36.3046
91_785821,0,1.3763,0.6693,0.9803,-8.992264553,0.998551488,0.074220342,-18.82463163,1.3963,-17.0041,-17.2876,-18.0697,-17.7111,-18.3804,-18.6914,0.11158000000000001,0.020813,42.2848
91_791157,0,1.341,0.6554,0.9537,-9.000000000000002,0.9202739599999998,0.078521891,-19.92467297,0.5685,-16.318,-16.5856,-17.3536,-17.0036,-17.659,-17.9573,0.012001999999999988,0.0108131,32.36319999999999
91_791316,0,0.5689,0.3761,0.5897,-8.935014887,0.9378654959999999,0.058757013000000004,-18.49170237,0.9047,-16.7632,-16.6561,-17.1174,-16.956,-17.3321,-17.5457,0.030786999999999985,0.0188549,38.0867
91_793417,0,0.5957,0.3868,0.6042,-8.903565362000002,0.9962235090000001,0.4477350339999999,-19.78205448,0.5147,-16.8254,-16.7308,-17.2025,-17.0343,-17.4211,-17.6385,0.024325000000000003,0.018145,35.9825
91_793672,0,0.5889,0.3787,0.5865,-8.934986923,0.9456583260000001,0.4856067720000001,-20.24197059,0.4006,-16.7828,-16.6904,-17.1574,-16.993,-17.3717,-17.5795,0.023739000000000007,0.0184011,35.7129
91_793773,0,1.3917,0.678,0.9918,-9.000000000000002,0.975316465,0.10761333799999999,-19.14470994,0.6593,-15.7721,-16.0593,-16.8497,-16.4858,-17.1638,-17.4776,0.023333000000000007,0.0130632,36.322700000000005
91_800644,0,0.7552,0.4994,0.7692,-8.936745274000002,0.985753179,0.19784464200000001,-18.92094131,1.0191,-17.1322,-17.0485,-17.6271,-17.388,-17.8874,-18.1572,0.057771,0.0196705,38.5184
91_803962,-1,-0.041100000000000025,0.10389999999999999,0.1628,-8.995321877999999,0.9590305932116681,0.33914610024339176,-18.01250141,0.21440000000000003,-14.4982,-14.1382,-14.352,-14.3532,-14.4571,-14.516,0.00015900000000001305,0.00406229,26.965600000000002
91_806919,0,0.5265,0.3754,0.5956,-8.950391766000001,0.978945017,0.485395003,-19.90962129,0.43709999999999993,-16.6204,-16.474,-16.9314,-16.7715,-17.1469,-17.3671,0.021776999999999998,0.0216028,38.92110000000001
91_807438,0,1.4571,0.6993,1.0262,-9.000000000000002,0.9919513460000001,0.309759989,-18.98991863,0.6714,-15.5119,-15.8347,-16.6473,-16.2697,-16.969,-17.2959,0.03286200000000001,0.0164584,38.4816
91_811225,0,1.0505,0.5837,0.88,-8.987590505999998,0.9934098720000001,0.677786407,-19.46808817,0.4793,-15.6753,-15.7635,-16.4396,-16.1421,-16.7258,-17.0221,0.023176000000000013,0.0218075,38.13100000000001
91_813856,0,0.7579,0.4309,0.656,-8.954526283999998,0.9729352,0.195057163,-19.07685037,0.6549,-16.4692,-16.4725,-16.9952,-16.7962,-17.2271,-17.4522,0.015937000000000014,0.0164994,32.433699999999995
91_814884,0,1.4403,0.6949,1.0197,-9.000000000000002,0.987884939,0.300632167,-19.24978187,0.4709,-15.0395,-15.3518,-16.1596,-15.7849,-16.4798,-16.8046,0.012647000000000005,0.0169146,26.979699999999998
91_817256,0,1.3429,0.6647,0.9755,-8.998320176999998,0.9749711159999999,0.079197921,-19.21588611,0.6577,-15.8548,-16.1132,-16.8878,-16.533,-17.1977,-17.5085,0.01793600000000001,0.0152626,34.9443
91_821357,0,1.3454,0.6683,0.9831,-8.997022556000001,0.9801035519999999,0.12001546099999999,-19.0717104,0.5819999999999999,-15.4419,-15.6986,-16.4756,-16.119,-16.7873,-17.1021,0.015223000000000009,0.0152215,33.992000000000004
91_825528,0,1.4332,0.6928,1.0163,-9.000000000000002,0.9816529750000001,0.169368854,-18.98967934,0.7077,-15.6768,-15.9851,-16.7905,-16.4172,-17.11,-17.4335,0.02754300000000001,0.0149499,36.139399999999995
91_835413,0,1.4039,0.6874,1.0091,-9.000000000000002,0.9628735180000001,0.21556674,-18.94753849,0.5130000000000001,-15.0103,-15.2984,-16.0961,-15.7268,-16.4142,-16.7359,0.011995999999999996,0.0134643,31.332199999999997
91_838925,0,1.4418,0.6847,0.9988,-9.000000000000002,0.9232223630000002,0.541196058,-20.083613,0.5275,-16.0869,-16.4125,-17.2133,-16.844,-17.5287,-17.8428,0.04876700000000001,0.0232443,35.3117
91_848994,0,1.4599,0.693,1.0136,-9.000000000000002,0.995347798,0.344358294,-18.74980768,0.6992999999999999,-15.3287,-15.6611,-16.47,-16.0956,-16.7886,-17.1092,0.026911999999999985,0.0183405,33.04229999999999
91_880499,0,1.3709,0.6644,0.9672,-9.000000000000002,0.9936833980000002,0.08822560899999998,-18.84904948,0.6335999999999999,-15.4057,-15.6901,-16.4682,-16.1122,-16.7766,-17.0794,0.017912,0.0140174,27.1984
91_897490,0,1.6553,0.7455,1.0951,-9.000000000000002,0.710144341,0.6370203610000001,-20.26987017,0.5191,-15.7939,-16.2448,-17.1139,-16.7037,-17.4492,-17.7988,0.076719,0.0584157,29.7921
91_915855,0,1.6363,0.7547999999999999,1.1128,-9.000000000000002,0.997361064,0.2598244341106883,-18.71627469,0.6109,-14.6968,-15.1195,-15.9916,-15.5783,-16.3331,-16.6911,0.014333999999999987,0.0202884,24.8702
92_2,1,1.6516,0.7501,1.1047,-9.000000000000002,0.9596295359999999,0.09834858199999998,-19.12616154,9.972700000000001,-21.0649,-21.5083,-22.3781,-21.9664,-22.7165,-23.0711,9.483910000000002,0.0317766,148.756
92_69,1,0.3222,0.2923,0.4681,-8.885353011999998,0.994087398,0.149579499,-19.19342858,0.7044000000000001,-17.3472,-17.1095,-17.4844,-17.3771,-17.6694,-17.8452,0.018596000000000012,0.0130173,41.49389999999998
92_101,1,0.879,0.4269,0.6288,-8.983839800999998,0.830780447,0.4519022531307353,-19.10063595,0.6902999999999999,-16.5984,-16.7173,-17.2533,-17.0505,-17.4774,-17.6793,0.01418700000000001,0.0125714,37.6774
92_69624,1,0.3557,0.2555,0.4128,-6.761586591999998,0.9044855829999999,0.306513063,-19.16428495,2.9514000000000005,-20.3824,-20.2194,-20.5695,-20.4826,-20.7381,-20.8954,0.314326,0.0170849,71.07059999999997
92_69729,1,1.15,0.5735,0.8235,-9.000000000000002,0.8351901169999999,0.28082200830087406,-19.33805318,0.33510000000000006,-14.9974,-15.1887,-15.8723,-15.5739,-16.1474,-16.3974,0.0019449999999999962,0.00628457,28.655399999999997
92_101161,1,0.3326,0.2832,0.4616,-3.7941963810000003,0.993998647,0.026798207000000004,-19.01333966,5.2028,-21.4049,-21.188,-21.5557,-21.4543,-21.7375,-21.9159,1.5095400000000003,0.0243041,98.88419999999996
92_101191,-1,0.7263,0.4216,0.6429,-8.923986505999999,0.961067021,0.121880598,-18.89089318,0.9504000000000001,-17.1493,-17.1334,-17.6474,-17.454,-17.8756,-18.0969,0.03325400000000001,0.0146355,43.7072
92_119536,-1,0.989,0.5718,0.8776,-1.5563176529999998,0.9566863179999999,0.098735956,-18.74729624,13.4025,-22.1358,-22.1854,-22.8391,-22.553,-23.1248,-23.4306,11.921299999999999,0.035269,183.66500000000002
92_119538,1,0.9797,0.492,0.7436,-6.509206619999999,0.924556553,0.25749227,-19.48544532,4.787800000000001,-20.7921,-20.9297,-21.5198,-21.2798,-21.7718,-22.0234,2.17019,0.030529,100.67800000000003
92_119576,-1,1.003,0.5259,0.7848,-8.922772582,0.9681432840000002,0.14366169900000003,-18.86716643,1.3513,-17.4627,-17.5778,-18.2022,-17.9398,-18.4657,-18.7246,0.095924,0.0200451,51.0906
92_142722,1,0.659,0.4482,0.7041,4.190367711,0.962819815,0.141139899,-19.1064774,11.013099999999998,-22.525,-22.416,-22.9409,-22.7358,-23.184,-23.4399,8.62601,0.0301665,150.66299999999998
92_142728,-1,0.7147,0.4495,0.6939,-8.334505614,0.9691928629999998,0.05556298900000001,-19.51529174,2.1984,-19.4882,-19.4277,-19.962,-19.7534,-20.2029,-20.4473,0.163386,0.0186631,68.18200000000002
92_159100,-1,1.0628,0.5728,0.873,-3.0419343629999998,0.9715432519999999,0.192349661,-19.05025708,11.673300000000001,-22.0555,-22.172,-22.8348,-22.5455,-23.1183,-23.4185,12.291,0.0350314,200.26799999999994
92_178018,1,0.5662,0.3307,0.517,-3.907485635,0.9092005489999999,0.032575905,-19.06544955,6.1147,-21.55,-21.4934,-21.9216,-21.7855,-22.1162,-22.3025,1.2905700000000002,0.024373,89.85640000000001
92_178066,1,0.4696,0.2399,0.3659,-8.978204650000002,0.919859137288645,0.46881349543978224,-18.4002386,0.3675,-15.2578,-15.2207,-15.5719,-15.4875,-15.7274,-15.8534,0.0015109999999999956,0.0056913,29.56
92_191338,1,0.8367,0.4771,0.7104,-8.981534648,0.924476206,0.3016260837587963,-18.81396586,0.574,-15.9139,-15.9328,-16.5039,-16.2735,-16.7506,-16.9839,0.008098000000000011,0.00975383,33.155199999999994
92_211775,1,0.4962,0.3008,0.4793,-0.646190985,0.9736847280000002,0.12033943300000002,-19.78081235,5.3123,-21.9986,-21.9122,-22.3113,-22.194,-22.4948,-22.6733,2.5880199999999998,0.032671,112.60499999999999
92_223571,-1,0.6584,0.4143,0.63,-8.988851804999998,0.937680185,0.2803071616590047,-18.8742959,0.37849999999999995,-15.269,-15.1976,-15.7013,-15.5131,-15.9274,-16.1431,0.004381999999999997,0.0111849,29.445099999999996
92_232957,-1,0.7459,0.4694,0.7268,-6.235546524,0.975051224,0.08391041200000002,-18.81288926,6.623800000000001,-21.0527,-20.9977,-21.5501,-21.3292,-21.7986,-22.056,2.44639,0.0260738,104.64800000000001
92_232964,-1,0.3247,0.2544,0.4012,-8.918040690000002,0.806406617,0.2892124855990868,-19.16747686,0.4947999999999999,-16.7399,-16.5495,-16.8978,-16.8102,-17.0646,-17.2114,0.006884000000000006,0.00860776,41.1091
92_244376,-1,0.7134,0.4149,0.6283,-8.790316266000001,0.9941855670000002,0.11766027700000001,-19.09187815,1.7204000000000002,-18.6442,-18.6235,-19.1328,-18.9427,-19.3576,-19.571,0.161152,0.0202826,53.690999999999995
92_252576,1,0.8151,0.4286,0.6381,-8.993373675,0.8882507662094185,0.3846487267058217,-18.72072258,0.25850000000000006,-14.2158,-14.2758,-14.8027,-14.6023,-15.0309,-15.2404,0.0007229999999999912,0.005792149999999999,28.0685
92_262103,1,0.3905,0.2502,0.383,-8.941900945999999,0.70530045,0.41605045948882924,-18.90704183,0.5041,-16.5267,-16.4028,-16.7549,-16.667,-16.9172,-17.05,0.0029909999999999967,0.0060366199999999995,36.52499999999999
92_314671,-1,-0.07169999999999999,0.12179999999999999,0.22819999999999996,-5.325586424000001,0.981743336,0.032724906,-18.79750659,3.5386999999999995,-21.0044,-20.597,-20.8111,-20.8109,-20.9327,-21.0391,0.314277,0.0173197,71.91480000000003
92_314675,-1,0.3344,0.2748,0.4298,-8.816173275,0.720496178,0.435970982,-19.09885183,0.9801999999999998,-18.0367,-17.8292,-18.1963,-18.0963,-18.3711,-18.5261,0.031758000000000015,0.0126796,50.8402
92_319004,-1,0.7309,0.4769,0.7508,2.7929759380000005,0.9885872600000001,0.125474797,-19.05100083,11.643,-22.4656,-22.3921,-22.9418,-22.7196,-23.1965,-23.4704,13.925800000000002,0.0337127,203.803
92_326726,1,0.5229,0.3033,0.4588,-8.948431095,0.683361173,0.3468505761184108,-19.08182738,0.5688,-16.7185,-16.6546,-17.0602,-16.9381,-17.2414,-17.3969,0.006224,0.00825085,35.3353
92_326733,1,0.2895,0.24930000000000002,0.3954,-8.971677551999997,0.865572572,0.35449954305617787,-18.59377785,0.4226,-15.8105,-15.5922,-15.9341,-15.8507,-16.1,-16.2461,0.0025750000000000087,0.00896002,31.7895
92_326734,-1,0.5516,0.3074,0.4737,-8.988879786,0.9041924166917154,0.34951670112276934,-18.30661929,0.3097,-14.5354,-14.4954,-14.9023,-14.7796,-15.087,-15.2533,0.0014949999999999864,0.006781879999999999,29.362600000000004
92_329702,-1,0.22160000000000002,0.2637,0.4544,7.502558486999996,0.894716024,0.11889321700000001,-18.58973493,10.922400000000003,-22.5915,-22.2939,-22.6355,-22.5494,-22.8131,-23.0038,4.67482,0.0275559,121.31200000000001
92_332593,-1,0.8145,0.4984,0.7772,4.085738566000002,0.9585771559999999,0.47530131199999986,-19.27897757,11.593899999999998,-22.5882,-22.5641,-23.1426,-22.9043,-23.4027,-23.6815,13.2173,0.0340785,175.84500000000006
92_332594,1,0.24319999999999997,0.2422,0.3949,-5.95989076,0.9601871369999999,0.05870663500000001,-18.60682526,4.449999999999999,-20.8391,-20.5852,-20.9171,-20.8401,-21.0823,-21.235,0.521349,0.0214757,70.31779999999998
92_336148,-1,1.2718,0.6428,0.9641,-6.244182645,0.997352183,0.13635173500000003,-19.21447348,10.735699999999994,-21.8042,-22.0282,-22.7702,-22.4332,-23.076,-23.3973,11.964000000000002,0.0316678,187.17200000000003
92_342235,1,1.1817,0.6225,0.9376,-5.226981507,0.986352384,0.09245928000000002,-18.95330406,12.028300000000002,-21.8862,-22.0503,-22.7685,-22.4454,-23.0679,-23.383,10.075099999999999,0.0292884,173.94400000000002
92_344311,1,0.5973,0.3998,0.6113,-8.858802013999998,0.954557419,0.43958923099999997,-19.35474379,0.9757,-17.8498,-17.7387,-18.2254,-18.0473,-18.4471,-18.6586,0.038959,0.0138331,47.6304
92_346403,1,1.0018,0.5626,0.8514,-0.48582523600000005,0.921187401,0.052118523,-19.11211514,13.5582,-22.5353,-22.6043,-23.258,-22.9745,-23.5371,-23.8259,11.0195,0.0314226,164.673
92_346407,-1,0.185,0.216,0.3362,-8.984560684,0.9123192416285548,0.4240264316097823,-18.63682971,0.3525,-15.7129,-15.4338,-15.7464,-15.6819,-15.8979,-16.0181,0.0008559999999999962,0.006352209999999999,31.007499999999993
92_355987,1,0.627,0.4433,0.6863,-8.82876032,0.84852773,0.700527305,-19.16394372,1.4367999999999999,-18.3223,-18.186,-18.7095,-18.506,-18.9493,-19.1923,0.12149,0.0194124,50.89929999999999
92_360455,1,1.2835,0.6327,0.9459,-5.771008667,0.9729515309999999,0.180723424,-19.28106702,12.034600000000001,-22.0878,-22.335,-23.0701,-22.7386,-23.3713,-23.6845,15.128900000000003,0.032887900000000005,170.39599999999996
92_361912,-1,0.9658,0.5559,0.8557,-3.8616208429999994,0.804603815,0.161042573,-18.87784587,10.2517,-21.7052,-21.7515,-22.3917,-22.1151,-22.671,-22.9708,5.950099999999999,0.0271263,162.454
92_366042,-1,0.4933,0.3684,0.5922,10.907412739999998,0.909484744,0.48171488400000007,-19.55602391,9.600199999999997,-22.9229,-22.7544,-23.2022,-23.0478,-23.4162,-23.64,7.428750000000001,0.0279473,163.604
92_366049,1,0.6538,0.4264,0.6474,-8.9910658,0.9734235410000001,0.3697506447795486,-19.07253156,0.33710000000000007,-15.2037,-15.1125,-15.6267,-15.4311,-15.8575,-16.0785,0.004636999999999998,0.0112493,33.1514
92_368391,1,1.2825,0.6576,0.9878,-6.159070699,0.9068614839999999,0.163884678,-18.84419649,12.2853,-21.6802,-21.896,-22.6511,-22.3051,-22.9627,-23.2929,11.1405,0.0328476,159.513
92_370682,1,0.2967,0.2715,0.4425,-3.2311502489999997,0.9278331399999998,0.163871991,-18.68319371,6.282700000000001,-21.5527,-21.3151,-21.672,-21.5779,-21.8494,-22.0204,1.23392,0.0200872,98.54390000000004
92_370684,1,0.6646,0.415,0.6288,-8.655952141999999,0.875969708,0.08030765799999999,-19.25434251,1.6791,-18.8297,-18.7634,-19.2678,-19.0793,-19.4943,-19.7081,0.08769400000000002,0.0143914,54.67230000000001
92_373101,1,1.4903,0.7128,1.0608,-7.512960976999998,0.9848379489999999,0.129881771,-19.01954592,12.050800000000002,-21.5422,-21.8829,-22.7042,-22.3197,-23.0325,-23.3805,13.563,0.0324722,174.02800000000008
92_374436,1,1.1712,0.566,0.8422,-7.394115802999999,0.921484232,0.05850438200000001,-19.21515679,7.178499999999998,-21.1429,-21.3672,-22.0379,-21.7481,-22.3141,-22.5903,3.4550799999999997,0.0290926,123.31199999999997
92_393629,-1,1.4634,0.7004,1.0419,-8.111165357999997,0.9806084630000002,0.11722271100000002,-18.85258803,10.209100000000003,-21.0456,-21.3767,-22.1851,-21.8086,-22.509,-22.8505,8.86879,0.0319513,149.611
92_395399,-1,1.5198,0.7054,1.0373,-8.786198290000002,0.662802756,0.733223916,-18.93249356,10.171999999999999,-21.1417,-21.5163,-22.3387,-21.9561,-22.6615,-22.9934,6.685379999999999,0.0273002,145.62399999999994
92_398310,-1,1.5219,0.7241,1.0709,-8.643046315000001,0.9715701939999999,0.39703860800000007,-19.60036779,6.247,-20.7215,-21.0765,-21.9119,-21.5193,-22.2434,-22.5902,5.74793,0.033816,156.31600000000006
92_399633,-1,1.3176,0.6668,1.0019,-7.792879374999998,0.711693883,0.390458731,-19.59012522,6.009800000000001,-20.8386,-21.0777,-21.841,-21.4894,-22.1562,-22.4913,6.448689999999999,0.0320999,149.40100000000007
92_402459,-1,0.6248,0.4222,0.6632,-6.002345732,0.915312707,0.40626339000000006,-19.40412631,4.3445,-20.9453,-20.8377,-21.3367,-21.1479,-21.5701,-21.8111,2.4867300000000006,0.0335822,139.84
92_404398,-1,0.15440000000000004,0.2442,0.4155,-6.999444421999999,0.9658384319999999,0.06481958400000001,-18.90547272,3.0715,-20.3426,-20.0049,-20.3267,-20.2528,-20.497,-20.6683,0.479432,0.0247176,72.13979999999997
92_405868,-1,0.4403,0.3076,0.5025,13.550006729999996,0.8435975910000001,0.3144723709999999,-19.05536298,11.968300000000001,-23.0359,-22.8897,-23.2872,-23.1686,-23.4762,-23.6711,6.18465,0.0260176,150.918
92_406982,1,0.5427,0.3884,0.6182,3.680469028000002,0.987306237,0.05836479,-19.02836047,10.101199999999999,-22.4616,-22.3167,-22.7828,-22.6159,-23.0043,-23.2341,6.523600000000002,0.03074,145.10799999999998
92_409362,-1,0.8416,0.4837,0.7406,-1.313144451,0.954258502,0.063716944,-18.80257585,12.544399999999996,-22.3224,-22.339,-22.9126,-22.6803,-23.164,-23.4209,8.261829999999996,0.0381834,139.01699999999997
92_410702,1,0.6008,0.4097,0.6455,0.3546601089999998,0.92780298,0.256590895,-18.82013624,10.3695,-22.2391,-22.1213,-22.6119,-22.4302,-22.8399,-23.0757,5.02417,0.0282834,143.77099999999993
92_411992,1,1.6401,0.7490000000000001,1.1029,-9.000000000000002,0.879267812,0.23341637100000004,-19.03711913,6.6503,-20.1401,-20.5744,-21.4417,-21.0312,-21.7802,-22.1341,4.755240000000001,0.0314083,125.342
92_413202,-1,0.244,0.2948,0.4834,8.547487274999996,0.768992722,0.161501988,-18.80573461,11.395099999999998,-22.9291,-22.6145,-22.9839,-22.8783,-23.1731,-23.3617,5.739039999999999,0.0273417,150.23199999999994
92_416655,1,0.625,0.4185,0.658,-0.17049149899999996,0.9915643929999999,0.07535141399999999,-19.0565928,8.933599999999998,-22.1228,-22.0184,-22.5162,-22.3293,-22.7478,-22.9873,5.8748000000000005,0.0306612,139.55199999999994
92_417732,1,0.9773,0.4851,0.7336,-7.138727224999999,0.923821986,0.27192401499999996,-19.15154499,6.9723,-21.3127,-21.4562,-22.0409,-21.8049,-22.29,-22.5385,3.30821,0.0283994,109.67499999999998
92_419112,-1,1.4235,0.6966,1.0356,-8.538284531000002,0.920874119,0.271094332,-19.37569778,5.2816,-20.2542,-20.5527,-21.3543,-20.9811,-21.6777,-22.0167,4.03578,0.0306154,131.57800000000006
92_422498,-1,0.6319,0.395,0.614,-2.621192499,0.9415246249999999,0.06110843099999999,-18.68606243,9.045500000000002,-21.8286,-21.7563,-22.2404,-22.0655,-22.4605,-22.6795,2.83417,0.0233249,105.81999999999996
92_422499,1,0.4659,0.3604,0.5682,-2.984550619,0.9270704390000001,0.033619152,-18.91800795,7.074299999999999,-21.73,-21.5445,-21.9857,-21.8355,-22.1959,-22.4037,2.36668,0.0246539,114.68999999999996
92_424485,-1,1.3084,0.6657,0.995,-8.249234355,0.8784374589999999,0.28972393,-18.56696082,9.934199999999999,-20.9189,-21.1468,-21.9141,-21.5616,-22.2273,-22.5566,7.186639999999998,0.0339681,156.45599999999996
92_428372,-1,1.2841,0.642,0.956,-7.510248880000002,0.9852879050000001,0.11879889599999999,-18.90717812,9.466499999999998,-21.2376,-21.4725,-22.2177,-21.8797,-22.5217,-22.8357,6.8118099999999995,0.029617,143.80999999999995
92_429339,1,1.0364,0.5674,0.86,-5.471838355000001,0.9908586739999999,0.08124335199999998,-19.46785864,7.504699999999999,-21.6007,-21.6983,-22.3557,-22.0697,-22.6371,-22.9297,5.69931,0.0315298,135.879
92_435973,-1,1.0404,0.5804,0.885,-5.413688172,0.975254536,0.127761029,-18.54117022,11.417499999999999,-21.496,-21.5808,-22.25,-21.956,-22.5364,-22.841,7.169069999999999,0.0307605,133.19699999999997
92_438105,1,0.1815,0.1847,0.3005,-7.353490928000001,0.88142401,0.041290850999999996,-18.89117295,2.6267,-20.2075,-19.963,-20.2488,-20.2043,-20.389,-20.5048,0.170436,0.013995,67.22419999999997
92_439197,-1,1.2192,0.6348,0.9536,-6.304896205,0.9720332030000001,0.041599595,-19.04081206,10.273600000000002,-21.5561,-21.7387,-22.4726,-22.1405,-22.7753,-23.0941,7.49477,0.0288257,135.94100000000003
92_441858,1,0.07599999999999996,0.1747,0.3026,-1.7313761990000003,0.938569129,0.036779335,-18.82189181,5.2994,-21.6818,-21.3517,-21.6165,-21.5831,-21.7578,-21.8857,0.769376,0.0187394,117.41899999999998
92_448812,-1,0.9987,0.4937,0.7223,-8.996136011999997,0.9469927550000001,0.31238393233510375,-18.46260948,0.4295,-14.8014,-14.9522,-15.551,-15.3064,-15.8001,-16.0287,0.0032779999999999897,0.0082919,27.147299999999994
