ID,Phase,color_Ur,color_gr,color_gi,SFR_200Myr,AxisRatio,B_T,SurfaceBrightness,EffectiveRadius,AbsMag_U,AbsMag_B,AbsMag_V,AbsMag_g,AbsMag_r,AbsMag_i,StellarMass,StellarMetallicity,StellarVelDispersion
91_347876,0,0.2587,0.2338,0.3665,-8.696514291,0.785471499,0.053137205,-19.41777947,0.9592,-18.4789,-18.2494,-18.5786,-18.5038,-18.7376,-18.8703,0.020454,0.0104893,49.7802
91_347877,0,0.9816,0.5373,0.8116,-8.930214783,0.966961682,0.214612446,-19.1033918,1.0044,-17.0509,-17.1331,-17.7625,-17.4952,-18.0325,-18.3068,0.05005,0.0162625,46.9878
91_347880,0,0.6202,0.3841,0.5946,-8.945867002,0.93695122,0.080940332,-18.8567874,0.7609,-16.8054,-16.7368,-17.2097,-17.0415,-17.4256,-17.6361,0.017519,0.0113535,38.6568
91_350923,0,0.7745,0.4492,0.6769,-8.870260754,0.976633549,0.119742652,-18.86845315,1.478,-18.0153,-18.0102,-18.5521,-18.3406,-18.7898,-19.0175,0.087618,0.016219,48.9713
91_350925,0,0.3451,0.2667,0.428,-8.815255358,0.815159559,0.387511002,-19.17434329,0.8326,-17.7025,-17.5169,-17.8745,-17.7809,-18.0476,-18.2089,0.038345,0.0150857,52.5833
91_350931,0,1.4732,0.7064,1.0387,-9,0.985636711,0.345032894,-19.0082261,0.6982,-15.5924,-15.9215,-16.741,-16.3592,-17.0656,-17.3979,0.02732,0.0151924,35.7895
91_350932,0,0.8944,0.5219,0.7782,-8.975097956,0.984654844,0.186992999,-19.13283151,0.6964,-16.4668,-16.4833,-17.0977,-16.8393,-17.3612,-17.6175,0.01949,0.0150489,30.4738
91_350936,0,1.3264,0.6517,0.9579,-8.996014918,0.961025,0.132455445,-18.96178791,0.591,-15.3932,-15.6534,-16.4139,-16.0679,-16.7196,-17.0258,0.015256,0.0150086,26.6006
91_352608,0,0.7115,0.4796,0.7528,-8.292451321,0.776085973,0.102796529,-19.08715334,2.7341,-19.3918,-19.2942,-19.8482,-19.6237,-20.1033,-20.3765,0.668363,0.0299198,85.3675
91_352609,0,0.6746,0.4155,0.6259,-8.951269532,0.948675811,0.337144696,-19.21815522,0.6962,-16.9375,-16.8792,-17.3871,-17.1966,-17.6121,-17.8225,0.01823,0.0115198,35.3057
91_352611,0,1.0948,0.6006,0.906,-8.95566331,0.992533445,0.133286781,-18.920251,1.1833,-16.9924,-17.1011,-17.7948,-17.4866,-18.0872,-18.3926,0.09917,0.0221394,51.1699
91_352613,0,1.1625,0.6215,0.9311,-8.959364108,0.941808581,0.041513723,-18.86490972,1.2997,-17.0806,-17.2259,-17.9445,-17.6216,-18.2431,-18.5527,0.121999,0.022733,45.3879
91_352614,0,0.8735,0.5121,0.7812,-8.96843086,0.960121691,0.138315838,-18.56352734,0.852,-16.2853,-16.2971,-16.8963,-16.6467,-17.1588,-17.4279,0.031385,0.016557,37.8784
91_352615,0,1.6851,0.7682,1.1325,-9,0.83158493,0.084242535,-18.6707016,1.1665,-15.9591,-16.4114,-17.2983,-16.876,-17.6442,-18.0085,0.106241,0.022852,49.8999
91_352619,0,1.3125,0.6428,0.9406,-8.995762339,0.908854365,0.238651057,-18.9920693,0.6013,-15.5085,-15.7663,-16.5192,-16.1782,-16.821,-17.1188,0.010836,0.0139133,28.1488
91_352622,0,1.6964,0.7672,1.1322,-9,0.90917325,0.415627733,-19.17067282,0.8096,-15.5846,-16.0492,-16.9362,-16.5138,-17.281,-17.646,0.074088,0.0283696,37.152
91_352624,0,1.4634,0.6903,1.0109,-8.999242278,0.969534039,0.635929598,-18.95488882,0.8109,-15.8251,-16.1643,-16.971,-16.5982,-17.2885,-17.6091,0.039146,0.020756,28.3467
91_355324,0,0.8885,0.5049,0.7748,-8.778093765,0.984462798,0.048939758,-18.87458535,1.8882,-18.2533,-18.2899,-18.8815,-18.6369,-19.1418,-19.4117,0.244682,0.0222499,62.649
91_355325,0,1.2393,0.6469,0.967,-8.967633111,0.973977447,0.085747597,-18.93120178,1.2686,-16.9856,-17.171,-17.918,-17.578,-18.2249,-18.545,0.109494,0.0219516,50.5301
91_355327,0,0.9112,0.5185,0.7902,-8.959226418,0.975081742,0.341624455,-18.8118986,0.7744,-16.3169,-16.3571,-16.9635,-16.7096,-17.2281,-17.4998,0.016936,0.0141858,37.3799
91_355328,0,1.4642,0.7033,1.0335,-9,0.953785598,0.550592844,-18.86222253,0.6918,-15.4332,-15.7579,-16.574,-16.1941,-16.8974,-17.2276,0.032805,0.0162176,39.0657
91_355331,0,1.4669,0.7028,1.0321,-9,0.972498834,0.112549289,-18.97882909,0.6183,-15.3054,-15.6329,-16.4492,-16.0695,-16.7723,-17.1016,0.017979,0.0160279,33.2099
91_355333,0,1.5798,0.727,1.0666,-9,0.959007978,0.602188181,-19.57518885,0.4591,-14.9917,-15.3947,-16.2416,-15.8445,-16.5715,-16.9111,0.031146,0.0283014,28.9362
91_356797,0,0.9047,0.471,0.716,-8.090672393,0.741327465,0.070908562,-19.74171113,2.9157,-20.0464,-20.1376,-20.7066,-20.4801,-20.9511,-21.1961,1.13447,0.0309652,98.7723
91_356798,0,0.4211,0.344,0.5653,-7.057016301,0.691323042,0.160727829,-19.07407959,2.9757,-20.0221,-19.8177,-20.2358,-20.0992,-20.4432,-20.6645,0.384254,0.0221459,79.0445
91_356799,0,0.5608,0.3683,0.57,-8.666024262,0.89803189,0.105525468,-19.47139534,1.3092,-18.6184,-18.5119,-18.9687,-18.8109,-19.1792,-19.3809,0.061834,0.0156062,58.1068
91_356800,0,0.5025,0.369,0.583,-8.781737322,0.976555526,0.071753617,-18.78851447,1.4398,-18.1401,-17.9788,-18.4293,-18.2736,-18.6426,-18.8566,0.060729,0.0175482,54.0487
91_356801,0,1.4606,0.6784,0.9967,-8.997668593,0.689739108,0.113280583,-19.0721727,1.5968,-17.3894,-17.7426,-18.536,-18.1716,-18.85,-19.1683,0.215842,0.0233161,56.6145
91_356802,0,1.0803,0.5221,0.7614,-8.974289543,0.918871105,0.059852417,-19.13543062,1.2687,-17.6044,-17.7944,-18.4262,-18.1626,-18.6847,-18.924,0.049208,0.0158249,38.2477
91_359188,0,0.419,0.3316,0.5297,-6.739166227,0.90325284,0.090400248,-19.67491091,2.7727,-20.5636,-20.3689,-20.7828,-20.651,-20.9826,-21.1807,0.320832,0.0172973,81.2501
91_359190,0,0.9585,0.5223,0.781,-8.96980152,0.984584928,0.499057938,-18.9661261,0.6982,-16.249,-16.3278,-16.9439,-16.6852,-17.2075,-17.4662,0.015919,0.0137966,32.6983
91_359193,0,1.4025,0.6824,0.9996,-9,0.971713483,0.223300343,-18.88866628,0.559,-15.128,-15.4202,-16.2148,-15.8481,-16.5305,-16.8477,0.013848,0.0136587,27.7434
91_359194,0,1.7353,0.7751,1.1427,-9,0.965546191,0.520402418,-19.5678744,0.5347,-15.0121,-15.5031,-16.4007,-15.9723,-16.7474,-17.115,0.048259,0.0429594,29.6544
91_361021,0,0.3716,0.3038,0.4932,-7.910477062,0.96359539,0.050996593,-18.47558998,3.1568,-19.7128,-19.5074,-19.8947,-19.7806,-20.0844,-20.2738,0.363194,0.0204958,70.1242
91_361023,0,0.1571,0.2112,0.3446,-8.839571405,0.981398761,0.401027414,-20.12066655,0.4764,-17.7127,-17.4147,-17.7165,-17.6586,-17.8698,-18.0032,0.016757,0.015707,40.9831
91_361024,0,1.1756,0.6047,0.8978,-8.98635696,0.989747465,0.273144025,-19.04803615,0.6327,-15.8204,-15.9997,-16.7046,-16.3913,-16.996,-17.2891,0.02109,0.0145015,41.4134
91_361025,0,0.8366,0.5047,0.7766,-8.958008699,0.949569225,0.245123537,-18.9996152,0.7375,-16.4195,-16.4071,-16.9949,-16.7514,-17.2561,-17.528,0.026004,0.0177328,43.2176
91_363286,0,0.6462,0.3977,0.6134,-8.903580822,0.988802791,0.377999404,-18.93409097,1.1209,-17.6049,-17.5423,-18.0311,-17.8534,-18.2511,-18.4668,0.047749,0.0183614,48.9294
91_365477,0,0.9203,0.5307,0.8061,-8.969046678,0.97974956,0.146515411,-18.90697866,0.8699,-16.6091,-16.641,-17.2609,-16.9987,-17.5294,-17.8048,0.034231,0.0180518,44.8697
91_365480,0,0.9685,0.4897,0.7213,-8.979571943,0.991714537,0.272966525,-19.56217029,0.6738,-16.8066,-16.9324,-17.5266,-17.2854,-17.7751,-18.0067,0.019539,0.0148748,31.5545
91_367909,0,1.2903,0.6623,0.9957,-8.725104394,0.581737101,0.190225456,-19.19611429,2.911,-18.9099,-19.1269,-19.8869,-19.5379,-20.2002,-20.5336,0.989534,0.0306,95.7375
91_369250,0,0.5502,0.3591,0.5591,-8.129614061,0.953856111,0.068558297,-19.42026028,2.1084,-19.6189,-19.5141,-19.962,-19.81,-20.1691,-20.3691,0.183772,0.0166345,71.8585
91_369253,0,1.7208,0.7745,1.1419,-9,0.96017921,0.183570426,-18.80169328,0.9746,-15.6014,-16.0795,-16.9751,-16.5477,-17.3222,-17.6896,0.076793,0.0319881,40.3032
91_371089,0,0.1634,0.2373,0.416,-3.142597875,0.941113651,0.121168831,-18.96946984,4.8898,-21.3406,-21.0202,-21.336,-21.2667,-21.504,-21.6827,1.20286,0.0252235,94.2841
91_371091,0,-0.0476,0.1018,0.1902,-7.636480812,0.90245682,0.08686284,-19.16816183,1.6473,-19.7684,-19.4064,-19.6099,-19.619,-19.7208,-19.8092,0.067269,0.0137686,57.7927
91_371092,0,0.8646,0.4539,0.6916,-8.846377617,0.93206358,0.77684974,-19.31194348,1.3372,-18.053,-18.1287,-18.6788,-18.4637,-18.9176,-19.1553,0.133739,0.0231577,51.8761
91_372910,0,0.7096,0.4068,0.6198,-8.928183263,0.974897206,0.334623891,-20.15662916,0.4747,-16.9421,-16.9291,-17.429,-17.2449,-17.6517,-17.8647,0.025293,0.0186984,33.5722
91_372911,0,1.1243,0.5866,0.8692,-8.974788685,0.968325138,0.096220317,-19.01693655,0.8263,-16.4111,-16.5641,-17.2507,-16.9488,-17.5354,-17.818,0.033041,0.0174084,40.2824
91_375032,0,0.8201,0.5064,0.7915,-8.813882805,0.545652866,0.211029104,-19.24985919,1.5596,-18.1964,-18.1678,-18.753,-18.5101,-19.0165,-19.3016,0.286242,0.0251153,62.1245
91_375033,0,0.9913,0.5239,0.7791,-8.92637056,0.971307278,0.172104825,-19.34361142,1.1346,-17.597,-17.7026,-18.3258,-18.0644,-18.5883,-18.8435,0.062431,0.0190796,45.4516
91_375046,0,1.5774,0.733,1.0789,-9,0.954955935,0.659859699,-18.83057741,0.6816,-15.1349,-15.5285,-16.3793,-15.9793,-16.7123,-17.0582,0.033754,0.0214866,29.6104
91_377009,0,0.1426,0.2151,0.3716,-8.701869985,0.812840819,0.085638372,-18.79227437,1.1876,-18.2503,-17.9354,-18.2353,-18.1778,-18.3929,-18.5494,0.049574,0.0160604,38.1017
91_378886,0,1.129,0.5984,0.8974,-8.880857691,0.947701871,0.073942324,-19.23785146,1.8524,-18.2875,-18.4307,-19.1262,-18.8181,-19.4165,-19.7155,0.251773,0.020116,74.3909
91_380485,0,1.0755,0.5831,0.8816,-7.960751511,0.961785376,0.041784649,-18.94533132,5.2915,-20.2259,-20.3381,-21.016,-20.7183,-21.3014,-21.5999,2.01884,0.0287518,92.7034
91_380488,0,1.2468,0.5963,0.8874,-8.976880111,0.986257672,0.149213701,-19.07494153,1.3236,-17.2649,-17.5223,-18.2248,-17.9154,-18.5117,-18.8028,0.106897,0.0222002,42.6587
91_381915,0,1.5434,0.724,1.0711,-8.761885132,0.841802001,0.097445779,-18.98523426,6.7552,-20.2149,-20.5902,-21.4275,-21.0343,-21.7583,-22.1054,4.57244,0.0348183,143.283
91_381918,0,0.4944,0.3627,0.5647,-8.905049847,0.935500085,0.339576212,-19.09724002,0.7502,-17.1558,-16.9942,-17.4401,-17.2875,-17.6502,-17.8522,0.019868,0.012694,41.3811
91_381920,0,0.88,0.4924,0.7451,-8.976369096,0.948570013,0.353606227,-19.03498075,0.6386,-16.2059,-16.248,-16.8321,-16.5935,-17.0859,-17.3386,0.015255,0.0147219,35.5125
91_381927,0,1.6696,0.7593,1.1204,-9,0.982966185,0.305984201,-18.73731826,0.6685,-14.7916,-15.2407,-16.1189,-15.7019,-16.4612,-16.8223,0.025543,0.0275985,30.6047
91_383557,0,0.9729,0.5565,0.8354,-8.945576391,0.923610866,0.156822156,-19.07380644,1.2015,-17.3972,-17.4445,-18.094,-17.8136,-18.3701,-18.649,0.078965,0.0194822,46.1446
91_383558,0,1.5485,0.7313,1.0824,-8.991173444,0.982699931,0.18568655,-19.10969262,1.4276,-16.9896,-17.3598,-18.2044,-17.8068,-18.5381,-18.8892,0.20728,0.0276879,57.6114
91_383559,0,1.2838,0.6427,0.9483,-8.994029943,0.97998476,0.271058168,-19.29461161,0.5477,-15.5995,-15.8314,-16.5799,-16.2406,-16.8833,-17.1889,0.021468,0.0158286,35.9926
91_383564,0,1.8288,0.8063,1.1882,-9,0.978461146,0.404281423,-19.1744873,0.5141,-14.4011,-14.9424,-15.8716,-15.4236,-16.2299,-16.6118,0.041991,0.0358735,29.9269
91_384828,0,0.8042,0.4538,0.6986,-8.063516172,0.987371683,0.044739794,-18.88398957,3.7671,-19.8771,-19.8955,-20.4408,-20.2275,-20.6813,-20.9261,0.626776,0.0238153,75.7423
91_384829,0,1.0747,0.5708,0.8573,-8.81230926,0.943541825,0.068994142,-19.06990259,1.9632,-18.3187,-18.446,-19.1127,-18.8226,-19.3934,-19.6799,0.191615,0.0211516,55.9019
91_386287,0,0.2344,0.226,0.3565,-8.833826641,0.872879982,0.475811752,-19.36027991,0.7402,-17.9108,-17.6677,-17.989,-17.9192,-18.1452,-18.2757,0.014526,0.00925099,47.1153
91_386288,0,0.7159,0.4789,0.7343,-8.961776778,0.914334416,0.174743857,-18.86438548,0.7533,-16.5453,-16.4496,-17.0088,-16.7823,-17.2612,-17.5166,0.022589,0.0156563,40.9936
91_386290,0,1.4755,0.6899,1.0188,-8.99352856,0.957361162,0.359738753,-19.20553882,0.772,-15.9035,-16.2574,-17.0601,-16.6891,-17.379,-17.7079,0.049485,0.0247419,36.7414
91_386292,0,1.608,0.7336,1.0781,-9,0.924997509,0.208445394,-18.95640521,0.8612,-15.6632,-16.0849,-16.9391,-16.5376,-17.2712,-17.6157,0.047964,0.0325805,33.7967
91_387883,0,0.9457,0.5198,0.7915,-8.062817111,0.91505456,0.0704793,-18.8632968,4.6109,-20.0723,-20.1426,-20.7542,-20.4982,-21.018,-21.2897,1.1345,0.0290821,89.2895
91_387895,0,1.4114,0.686,1.0055,-9,0.999741435,0.179020093,-19.01760173,0.5252,-15.1073,-15.4034,-16.2015,-15.8327,-16.5187,-16.8382,0.011938,0.0139206,27.868
91_389764,0,0.5941,0.3995,0.6191,-8.107480893,0.877315581,0.030147669,-20.12459766,1.7979,-19.8396,-19.7258,-20.2112,-20.0342,-20.4337,-20.6533,0.127062,0.0172548,68.9551
91_389765,0,1.0421,0.575,0.8575,-8.969609825,0.982188761,0.087761148,-18.906983,1.075,-16.9121,-17.0007,-17.6726,-17.3792,-17.9542,-18.2367,0.051876,0.0185161,45.0303
91_389774,0,1.7809,0.7912,1.1679,-9,0.724304557,0.31813595,-18.91529591,0.8035,-15.168,-15.6828,-16.5961,-16.1577,-16.9489,-17.3256,0.066104,0.0420878,37.8447
91_391508,0,0.8923,0.5266,0.8046,-5.938981328,0.918413162,0.164458586,-18.95733815,7.6225,-21.3065,-21.3186,-21.9306,-21.6722,-22.1988,-22.4768,3.84917,0.0291642,144.307
91_391510,0,-0.1723,0.0972,0.2237,-7.120630474,0.949483037,0.138329445,-20.34501222,1.212,-20.1386,-19.6664,-19.8503,-19.8691,-19.9663,-20.0928,0.142287,0.0536994,42.4769
91_391514,0,0.3464,0.2608,0.4174,-8.377665049,0.747242391,0.158935353,-19.85682576,1.2372,-19.0719,-18.8915,-19.2483,-19.1575,-19.4183,-19.5749,0.113631,0.048494,38.1501
91_391518,0,0.09,0.2021,0.36,-8.527764481,0.811490655,0.435068108,-19.95246471,0.9505,-18.829,-18.4779,-18.7664,-18.7169,-18.919,-19.0769,0.075755,0.0623441,33.1333
91_391520,0,0.3722,0.2873,0.4573,-8.712476064,0.797908068,0.374772929,-20.09546983,0.8142,-18.3479,-18.1605,-18.5393,-18.4328,-18.7201,-18.8901,0.065624,0.0612701,31.1017
91_391521,0,-0.0667,0.1128,0.2326,-8.422835554,0.711571217,0.535109522,-19.89569956,0.8904,-18.9105,-18.5177,-18.7256,-18.731,-18.8438,-18.9636,0.046676,0.0507914,27.1939
91_392947,0,0.775,0.4352,0.6585,-8.829847002,0.935949445,0.112223072,-18.93261286,1.5898,-18.2193,-18.2316,-18.7621,-18.5591,-18.9943,-19.2176,0.100634,0.0168598,55.4087
91_392948,0,1.2988,0.6516,0.9619,-8.993138595,0.93809104,0.094375434,-19.27948798,0.8918,-16.5438,-16.7774,-17.5365,-17.191,-17.8426,-18.1529,0.039047,0.0192125,37.6917
91_392950,0,1.4105,0.6739,0.9887,-8.999404231,0.951944947,0.099243145,-18.97814157,0.6753,-15.5691,-15.88,-16.6669,-16.3057,-16.9796,-17.2944,0.021874,0.0146733,35.5833
91_394293,0,0.3742,0.3279,0.5269,-8.188673208,0.992169321,0.060297882,-18.95377241,2.3333,-19.5241,-19.2922,-19.6987,-19.5704,-19.8983,-20.0973,0.250255,0.0201181,64.9948
91_394296,0,0.7635,0.4572,0.7014,-8.947384544,0.967650115,0.0889992,-18.90401451,0.8572,-16.7924,-16.7685,-17.3131,-17.0987,-17.5559,-17.8001,0.031126,0.0187948,41.9025
91_395705,0,0.5163,0.3775,0.5835,-8.798252748,0.980044186,0.145223273,-18.9479284,1.4613,-18.3764,-18.2161,-18.678,-18.5152,-18.8927,-19.0987,0.089564,0.0168862,47.1054
91_395706,0,0.4792,0.3314,0.5102,-8.788028484,0.934066415,0.167364835,-19.17513367,1.0691,-18.0774,-17.9382,-18.3606,-18.2252,-18.5566,-18.7354,0.033547,0.012942,44.6581
91_395708,0,0.4288,0.3202,0.4924,-8.909221356,0.988000989,0.39577888,-19.5312443,0.6304,-17.3587,-17.185,-17.5957,-17.4673,-17.7875,-17.9597,0.020543,0.0152696,41.5742
91_395709,0,0.8194,0.4765,0.7099,-8.967533506,0.978143573,0.413176858,-19.03767241,0.6695,-16.4655,-16.4685,-17.038,-16.8084,-17.2849,-17.5183,0.01467,0.0113302,38.6445
91_395714,0,1.141,0.5783,0.8446,-8.995212547,0.985481501,0.178659162,-19.02985584,0.6721,-16.037,-16.2136,-16.8989,-16.5997,-17.178,-17.4443,0.015702,0.0135763,30.5914
91_397407,0,1.0525,0.5714,0.8608,-8.769984792,0.925202549,0.049421345,-18.70342008,2.7016,-18.6411,-18.7468,-19.412,-19.1222,-19.6936,-19.983,0.420411,0.0249476,64.8313
91_397408,0,0.6041,0.4107,0.6254,-8.833716831,0.975812852,0.105336836,-19.2567407,1.2851,-18.2959,-18.1765,-18.6744,-18.4893,-18.9,-19.1147,0.06758,0.0154066,46.5763
91_397409,0,0.7442,0.4612,0.7125,-8.826542813,0.978616476,0.047449431,-18.47917646,1.738,-17.8975,-17.8514,-18.3963,-18.1805,-18.6417,-18.893,0.109724,0.0190671,46.1021
91_397411,0,1.5546,0.7226,1.0614,-9,0.972322345,0.234866611,-18.88444345,0.9308,-15.8933,-16.278,-17.1191,-16.7253,-17.4479,-17.7867,0.051214,0.0247907,31.7029
91_398583,0,0.4356,0.3273,0.5257,-8.001680223,0.943181455,0.292967831,-18.71475985,2.7194,-19.5171,-19.3433,-19.7551,-19.6254,-19.9527,-20.1511,0.218025,0.0225781,60.4113
91_399775,0,0.256,0.2645,0.4379,-7.689727106,0.976950586,0.042426781,-18.8606167,2.4804,-19.7578,-19.491,-19.8378,-19.7493,-20.0138,-20.1872,0.1905,0.0156454,67.7144
91_399776,0,0.4765,0.3061,0.4716,-8.790145994,0.785301328,0.191823567,-19.47602223,0.9465,-18.164,-18.0524,-18.4556,-18.3344,-18.6405,-18.806,0.022848,0.0107381,50.6847
91_399777,0,0.3252,0.3031,0.4833,-8.889877178,0.974767506,0.122051596,-18.56782226,1.054,-17.5265,-17.2771,-17.6626,-17.5486,-17.8517,-18.0319,0.036837,0.0173483,37.3387
91_399781,0,0.9515,0.5513,0.8269,-8.985705686,0.989470184,0.069279197,-19.06679363,0.6746,-16.2461,-16.2806,-16.9228,-16.6463,-17.1976,-17.4732,0.015164,0.0147016,32.3769
91_400813,0,0.7195,0.4008,0.6096,-8.954638828,0.956542253,0.261654615,-18.99956772,0.7564,-16.7781,-16.7806,-17.2782,-17.0968,-17.4976,-17.7064,0.022266,0.0171412,37.4374
91_402143,0,0.5871,0.4134,0.6481,-8.190870101,0.973600507,0.045339786,-18.75217272,3.0715,-19.5955,-19.4602,-19.9527,-19.7692,-20.1826,-20.4173,0.365537,0.0182063,74.8833
91_402145,0,0.6492,0.4292,0.6611,-8.738602035,0.980631411,0.048922004,-18.72535075,1.8871,-18.4701,-18.3721,-18.8859,-18.6901,-19.1193,-19.3512,0.122842,0.0190379,57.1232
91_402146,0,1.5592,0.7261,1.0688,-8.997383318,0.965439737,0.067055007,-18.73292517,1.3216,-16.5008,-16.8866,-17.729,-17.3339,-18.06,-18.4027,0.129275,0.0205776,50.1826
91_402147,0,1.1188,0.5604,0.819,-8.983434142,0.930445611,0.156359432,-19.15577092,0.6811,-16.2522,-16.4318,-17.098,-16.8106,-17.371,-17.6296,0.018028,0.0124492,34.1771
91_402152,0,1.6735,0.7627,1.1253,-9,0.987216353,0.450020265,-18.63901541,0.7552,-14.9791,-15.4273,-16.3089,-15.8899,-16.6526,-17.0152,0.041632,0.0219557,30.3077
91_403499,0,0.3192,0.2736,0.438,-8.631089213,0.989734769,0.337496968,-20.5650379,0.7222,-18.7534,-18.5337,-18.8959,-18.799,-19.0726,-19.237,0.073652,0.0225291,46.4147
91_403500,0,0.9149,0.5192,0.7842,-8.948076288,0.975902438,0.22862781,-19.05378125,0.9858,-17.0618,-17.1035,-17.7129,-17.4575,-17.9767,-18.2417,0.067259,0.0186141,46.3132
91_405301,0,0.7261,0.4609,0.7208,-8.383155919,0.844173551,0.059929978,-18.8676571,2.7263,-19.2043,-19.1431,-19.6835,-19.4695,-19.9304,-20.1903,0.486782,0.0257728,69.7398
91_405303,0,0.3161,0.3026,0.5153,-7.509105553,0.832685232,0.107846637,-19.45421014,2.1215,-19.7513,-19.4975,-19.8745,-19.7648,-20.0674,-20.2801,0.475136,0.0289129,77.8239
91_405304,0,1.4661,0.69,1.0204,-8.985141184,0.884334207,0.182519706,-18.9735208,1.1749,-16.5511,-16.896,-17.6984,-17.3272,-18.0172,-18.3476,0.097002,0.0309922,47.733
91_406604,0,0.4731,0.3426,0.5312,-8.885831473,0.990191042,0.066082571,-19.28865059,0.7503,-17.412,-17.2542,-17.6837,-17.5425,-17.8851,-18.0737,0.014875,0.0128261,43.0354
91_406605,0,0.8543,0.4969,0.7513,-8.97492982,0.93314594,0.425991986,-19.27590107,0.5737,-16.2534,-16.2651,-16.8518,-16.6108,-17.1077,-17.3621,0.015317,0.0143303,37.8792
91_407767,0,0.3645,0.3386,0.554,-8.298649886,0.970036507,0.062000743,-18.83634691,2.3508,-19.3505,-19.0976,-19.5096,-19.3764,-19.715,-19.9304,0.292903,0.023387,71.2734
91_409036,0,0.3311,0.2848,0.4572,-8.907522507,0.950007319,0.436215739,-18.62579295,0.967,-17.4224,-17.1998,-17.5728,-17.4687,-17.7535,-17.9259,0.029672,0.0165235,37.8277
91_410022,0,0.1922,0.2202,0.3744,-8.682640908,0.946019053,0.089041744,-18.76146015,1.2103,-18.2162,-17.9419,-18.2496,-18.1882,-18.4084,-18.5626,0.043279,0.0164223,43.1367
91_411107,0,0.3685,0.301,0.4769,-6.818216142,0.921697974,0.034356054,-19.67090114,2.5532,-20.5377,-20.3319,-20.719,-20.6052,-20.9062,-21.0821,0.256796,0.0153339,70.9629
91_411111,0,0.8581,0.5107,0.7772,-8.905035684,0.971856713,0.043744752,-18.76111324,1.4117,-17.5767,-17.5747,-18.1732,-17.9241,-18.4348,-18.7013,0.09069,0.018945,47.6547
91_411112,0,0.5528,0.3772,0.5908,-8.820537006,0.985742748,0.107828318,-18.706049,1.3784,-17.8964,-17.7717,-18.2343,-18.072,-18.4492,-18.6628,0.073237,0.0215031,44.4494
91_412217,0,0.2645,0.263,0.4265,-8.169607757,0.945359945,0.063138066,-19.01807809,1.9909,-19.4779,-19.2202,-19.5683,-19.4794,-19.7424,-19.9059,0.142828,0.0180233,60.1661
91_412218,0,0.3354,0.2753,0.4395,-8.72096745,0.961878955,0.106934968,-19.28675985,1.0182,-18.2436,-18.0374,-18.4019,-18.3037,-18.579,-18.7432,0.032961,0.014068,48.7586
91_412219,0,1.2794,0.6258,0.9106,-8.99373919,0.983960211,0.380273659,-20.53602943,0.4754,-16.5842,-16.8313,-17.5685,-17.2378,-17.8636,-18.1484,0.045051,0.0197542,39.684
91_412220,0,1.0618,0.5736,0.8541,-8.978500468,0.97000742,0.290454354,-19.05988125,0.743,-16.3201,-16.4312,-17.1007,-16.8083,-17.3819,-17.6624,0.030049,0.0158602,36.5092
91_412223,0,1.402,0.6788,0.9922,-9,0.94246304,0.315642555,-19.14143624,0.6083,-15.5569,-15.8527,-16.6449,-16.2801,-16.9589,-17.2723,0.01699,0.014499,31.9287
91_414672,0,1.5042,0.7123,1.0553,-8.975046608,0.930052757,0.091320102,-18.6563109,2.0596,-17.395,-17.7479,-18.5718,-18.1869,-18.8992,-19.2422,0.289932,0.0245779,66.4858
91_414673,0,0.5295,0.3451,0.534,-8.829870815,0.806004703,0.548413191,-21.09361032,0.4804,-18.1004,-17.9901,-18.4296,-18.2848,-18.6299,-18.8188,0.070385,0.027547,43.6781
91_416934,0,0.2857,0.2724,0.4353,-8.612497798,0.92767787,0.096302785,-19.0383622,1.3203,-18.6132,-18.364,-18.7222,-18.6265,-18.8989,-19.0618,0.051252,0.0148934,57.724
91_416935,0,0.3292,0.2678,0.4241,-8.810274927,0.987044394,0.261081864,-20.01243624,0.6083,-17.877,-17.6733,-18.0329,-17.9384,-18.2062,-18.3625,0.022977,0.015856,41.3587
91_416937,0,1.6098,0.7429,1.0938,-9,0.993473649,0.156570973,-18.81321994,0.6773,-15.0469,-15.4589,-16.3201,-15.9138,-16.6567,-17.0076,0.027966,0.020813,27.1101
91_418839,0,0.3335,0.3131,0.5125,-8.790438917,0.966599226,0.188036569,-18.68447444,1.2477,-17.9189,-17.6661,-18.0578,-17.9393,-18.2524,-18.4518,0.056975,0.0194959,44.4622
91_421237,0,0.5884,0.3929,0.6284,-8.156880768,0.858816683,0.05916723,-19.29336998,2.3979,-19.5215,-19.4126,-19.8882,-19.717,-20.1099,-20.3454,0.479689,0.0293417,69.8957
91_422709,0,0.7443,0.4635,0.7183,-8.769940822,0.953509569,0.068805797,-18.633046,2.0203,-18.3419,-18.2935,-18.8395,-18.6227,-19.0862,-19.341,0.226654,0.0235049,56.0956
91_422710,0,1.1829,0.6263,0.9338,-8.982314682,0.994792581,0.223185125,-18.8190295,0.9267,-16.3161,-16.4742,-17.1992,-16.8727,-17.499,-17.8065,0.048266,0.0182263,42.5767
91_422713,0,1.5491,0.7245,1.0648,-9,0.991955817,0.119902807,-18.74993965,0.6955,-15.1583,-15.5358,-16.3773,-15.9829,-16.7074,-17.0477,0.021727,0.0197456,27.8957
91_423639,0,0.7765,0.4846,0.7482,-8.506322525,0.886052489,0.024743595,-18.5027051,3.1677,-19.1373,-19.0924,-19.6597,-19.4292,-19.9138,-20.1774,0.408417,0.0235389,70.3058
