[Epoch 001] train_loss=0.9252 acc=0.5306 f1=0.4882 | val_loss=0.8410 acc=0.5375 f1=0.5022 | epoch_time=2.47s
[Epoch 027] train_loss=0.6849 acc=0.6551 f1=0.6369 | val_loss=0.6901 acc=0.6803 f1=0.6696 | epoch_time=2.27s
[Epoch 028] train_loss=0.6822 acc=0.6598 f1=0.6398 | val_loss=0.6834 acc=0.6863 f1=0.6695 | epoch_time=2.28s
[Epoch 029] train_loss=0.6854 acc=0.6608 f1=0.6422 | val_loss=0.6940 acc=0.6623 f1=0.6389 | epoch_time=2.35s
[Epoch 030] train_loss=0.6748 acc=0.6696 f1=0.6490 | val_loss=0.6873 acc=0.6663 f1=0.6431 | epoch_time=2.27s
[Epoch 031] train_loss=0.6754 acc=0.6626 f1=0.6439 | val_loss=0.6770 acc=0.6843 f1=0.6656 | epoch_time=2.27s
[Epoch 032] train_loss=0.6795 acc=0.6623 f1=0.6397 | val_loss=0.6779 acc=0.6653 f1=0.6518 | epoch_time=2.36s
[Epoch 033] train_loss=0.6751 acc=0.6636 f1=0.6432 | val_loss=0.6828 acc=0.6623 f1=0.6492 | epoch_time=2.28s
[Epoch 034] train_loss=0.6788 acc=0.6626 f1=0.6433 | val_loss=0.6888 acc=0.6773 f1=0.6613 | epoch_time=2.27s
[Epoch 035] train_loss=0.6759 acc=0.6678 f1=0.6489 | val_loss=0.6714 acc=0.6953 f1=0.6835 | epoch_time=2.29s
[Epoch 036] train_loss=0.6661 acc=0.6718 f1=0.6529 | val_loss=0.6736 acc=0.6753 f1=0.6657 | epoch_time=2.34s
[Epoch 037] train_loss=0.6723 acc=0.6646 f1=0.6454 | val_loss=0.6634 acc=0.7063 f1=0.6935 | epoch_time=2.27s
[Epoch 038] train_loss=0.6656 acc=0.6771 f1=0.6578 | val_loss=0.6867 acc=0.6753 f1=0.6615 | epoch_time=2.35s
[Epoch 039] train_loss=0.6640 acc=0.6778 f1=0.6608 | val_loss=0.6711 acc=0.6853 f1=0.6704 | epoch_time=2.27s
[Epoch 040] train_loss=0.6628 acc=0.6656 f1=0.6471 | val_loss=0.6560 acc=0.7113 f1=0.6974 | epoch_time=2.28s
[Epoch 041] train_loss=0.6613 acc=0.6833 f1=0.6650 | val_loss=0.6763 acc=0.6793 f1=0.6606 | epoch_time=2.32s
[Epoch 042] train_loss=0.6643 acc=0.6708 f1=0.6520 | val_loss=0.6775 acc=0.6923 f1=0.6807 | epoch_time=2.27s
[Epoch 043] train_loss=0.6598 acc=0.6783 f1=0.6590 | val_loss=0.6760 acc=0.6903 f1=0.6816 | epoch_time=2.27s
[Epoch 044] train_loss=0.6554 acc=0.6806 f1=0.6619 | val_loss=0.6756 acc=0.6903 f1=0.6813 | epoch_time=2.27s
[Epoch 045] train_loss=0.6598 acc=0.6808 f1=0.6639 | val_loss=0.6603 acc=0.6953 f1=0.6839 | epoch_time=2.26s
[Epoch 046] train_loss=0.6547 acc=0.6856 f1=0.6673 | val_loss=0.6515 acc=0.6943 f1=0.6810 | epoch_time=2.27s
[Epoch 047] train_loss=0.6460 acc=0.6898 f1=0.6734 | val_loss=0.6531 acc=0.7053 f1=0.6911 | epoch_time=2.38s
[Epoch 048] train_loss=0.6458 acc=0.6933 f1=0.6754 | val_loss=0.6562 acc=0.7033 f1=0.6910 | epoch_time=2.26s
[Epoch 049] train_loss=0.6456 acc=0.6948 f1=0.6785 | val_loss=0.6531 acc=0.7003 f1=0.6885 | epoch_time=2.27s
[Epoch 050] train_loss=0.6406 acc=0.6865 f1=0.6693 | val_loss=0.6536 acc=0.6993 f1=0.6877 | epoch_time=2.27s
[Epoch 051] train_loss=0.6461 acc=0.6831 f1=0.6644 | val_loss=0.6507 acc=0.7023 f1=0.6910 | epoch_time=2.27s
[Epoch 052] train_loss=0.6362 acc=0.7000 f1=0.6844 | val_loss=0.6494 acc=0.7003 f1=0.6887 | epoch_time=2.33s
[Epoch 053] train_loss=0.6437 acc=0.6900 f1=0.6738 | val_loss=0.6512 acc=0.7053 f1=0.6937 | epoch_time=2.28s
[Epoch 054] train_loss=0.6352 acc=0.7035 f1=0.6869 | val_loss=0.6483 acc=0.7053 f1=0.6938 | epoch_time=2.42s
[Epoch 055] train_loss=0.6409 acc=0.6925 f1=0.6767 | val_loss=0.6484 acc=0.7013 f1=0.6903 | epoch_time=2.28s
[Epoch 056] train_loss=0.6394 acc=0.6883 f1=0.6718 | val_loss=0.6450 acc=0.6993 f1=0.6877 | epoch_time=2.29s
[Epoch 057] train_loss=0.6411 acc=0.6935 f1=0.6761 | val_loss=0.6453 acc=0.7053 f1=0.6917 | epoch_time=2.36s
[Epoch 058] train_loss=0.6420 acc=0.6903 f1=0.6727 | val_loss=0.6476 acc=0.7063 f1=0.6946 | epoch_time=2.27s
[Epoch 059] train_loss=0.6397 acc=0.6920 f1=0.6755 | val_loss=0.6439 acc=0.6963 f1=0.6837 | epoch_time=2.35s
[Epoch 060] train_loss=0.6366 acc=0.6950 f1=0.6773 | val_loss=0.6467 acc=0.7063 f1=0.6945 | epoch_time=2.28s
[Epoch 061] train_loss=0.6380 acc=0.6935 f1=0.6775 | val_loss=0.6436 acc=0.7033 f1=0.6924 | epoch_time=2.38s
[Epoch 062] train_loss=0.6401 acc=0.6930 f1=0.6773 | val_loss=0.6480 acc=0.7063 f1=0.6949 | epoch_time=2.27s
[Epoch 063] train_loss=0.6298 acc=0.6963 f1=0.6787 | val_loss=0.6465 acc=0.7103 f1=0.6989 | epoch_time=2.33s
[Epoch 064] train_loss=0.6374 acc=0.6963 f1=0.6805 | val_loss=0.6395 acc=0.7043 f1=0.6911 | epoch_time=2.28s
[Epoch 065] train_loss=0.6351 acc=0.6960 f1=0.6793 | val_loss=0.6489 acc=0.7033 f1=0.6926 | epoch_time=2.38s
[Epoch 066] train_loss=0.6369 acc=0.6910 f1=0.6746 | val_loss=0.6433 acc=0.7083 f1=0.6971 | epoch_time=2.29s
[Epoch 067] train_loss=0.6300 acc=0.6953 f1=0.6776 | val_loss=0.6444 acc=0.7043 f1=0.6940 | epoch_time=2.28s
[Epoch 068] train_loss=0.6362 acc=0.6968 f1=0.6825 | val_loss=0.6402 acc=0.7053 f1=0.6935 | epoch_time=2.29s
[Epoch 069] train_loss=0.6301 acc=0.7008 f1=0.6845 | val_loss=0.6422 acc=0.7093 f1=0.6986 | epoch_time=2.27s
[Epoch 070] train_loss=0.6339 acc=0.6970 f1=0.6802 | val_loss=0.6405 acc=0.7053 f1=0.6930 | epoch_time=2.27s
[Epoch 071] train_loss=0.6378 acc=0.6970 f1=0.6807 | val_loss=0.6420 acc=0.7083 f1=0.6974 | epoch_time=2.29s
[Epoch 072] train_loss=0.6267 acc=0.6963 f1=0.6801 | val_loss=0.6407 acc=0.7103 f1=0.6992 | epoch_time=2.26s
[Epoch 073] train_loss=0.6251 acc=0.7063 f1=0.6913 | val_loss=0.6407 acc=0.7073 f1=0.6958 | epoch_time=2.29s
[Epoch 074] train_loss=0.6302 acc=0.6960 f1=0.6786 | val_loss=0.6413 acc=0.7073 f1=0.6960 | epoch_time=2.31s
[Epoch 075] train_loss=0.6286 acc=0.6985 f1=0.6824 | val_loss=0.6402 acc=0.7093 f1=0.6985 | epoch_time=2.29s
[Epoch 076] train_loss=0.6299 acc=0.7033 f1=0.6871 | val_loss=0.6402 acc=0.7063 f1=0.6955 | epoch_time=2.28s
[Epoch 077] train_loss=0.6288 acc=0.7023 f1=0.6865 | val_loss=0.6403 acc=0.7063 f1=0.6953 | epoch_time=2.28s
[Epoch 078] train_loss=0.6262 acc=0.7110 f1=0.6958 | val_loss=0.6403 acc=0.7073 f1=0.6963 | epoch_time=2.27s
[Epoch 079] train_loss=0.6295 acc=0.6943 f1=0.6780 | val_loss=0.6393 acc=0.7093 f1=0.6981 | epoch_time=2.28s
[Epoch 080] train_loss=0.6287 acc=0.6995 f1=0.6831 | val_loss=0.6389 acc=0.7033 f1=0.6921 | epoch_time=2.33s
[Epoch 081] train_loss=0.6310 acc=0.7000 f1=0.6853 | val_loss=0.6392 acc=0.7063 f1=0.6949 | epoch_time=2.28s
[Epoch 082] train_loss=0.6327 acc=0.6960 f1=0.6804 | val_loss=0.6395 acc=0.7063 f1=0.6947 | epoch_time=2.33s
[Epoch 083] train_loss=0.6296 acc=0.7090 f1=0.6918 | val_loss=0.6397 acc=0.7083 f1=0.6967 | epoch_time=2.34s
[Epoch 084] train_loss=0.6291 acc=0.6958 f1=0.6786 | val_loss=0.6396 acc=0.7063 f1=0.6947 | epoch_time=2.29s
[Epoch 085] train_loss=0.6310 acc=0.6985 f1=0.6822 | val_loss=0.6394 acc=0.7053 f1=0.6938 | epoch_time=2.27s
[Epoch 086] train_loss=0.6324 acc=0.7020 f1=0.6857 | val_loss=0.6397 acc=0.7043 f1=0.6931 | epoch_time=2.27s
[Epoch 087] train_loss=0.6275 acc=0.7038 f1=0.6879 | val_loss=0.6395 acc=0.7043 f1=0.6930 | epoch_time=2.26s
[Epoch 088] train_loss=0.6268 acc=0.7050 f1=0.6892 | val_loss=0.6394 acc=0.7053 f1=0.6937 | epoch_time=2.28s
[Epoch 089] train_loss=0.6309 acc=0.7025 f1=0.6862 | val_loss=0.6395 acc=0.7063 f1=0.6950 | epoch_time=2.31s
[Epoch 090] train_loss=0.6279 acc=0.6995 f1=0.6822 | val_loss=0.6394 acc=0.7063 f1=0.6950 | epoch_time=2.27s
[Epoch 091] train_loss=0.6278 acc=0.7035 f1=0.6856 | val_loss=0.6393 acc=0.7073 f1=0.6959 | epoch_time=2.27s
[Epoch 092] train_loss=0.6287 acc=0.6985 f1=0.6816 | val_loss=0.6395 acc=0.7073 f1=0.6957 | epoch_time=2.30s
[Epoch 093] train_loss=0.6293 acc=0.7000 f1=0.6829 | val_loss=0.6394 acc=0.7083 f1=0.6969 | epoch_time=2.31s
[Epoch 094] train_loss=0.6275 acc=0.6993 f1=0.6823 | val_loss=0.6395 acc=0.7073 f1=0.6960 | epoch_time=2.28s
[Epoch 095] train_loss=0.6319 acc=0.7003 f1=0.6835 | val_loss=0.6395 acc=0.7073 f1=0.6960 | epoch_time=2.26s
Early stopping at epoch 95 (best epoch=80)
Total training time: 218.52s
