[Epoch 001] train_loss=0.9280 acc=0.5227 f1=0.4840 | val_loss=0.8322 acc=0.5509 f1=0.4719 | epoch_time=2.13s
[Epoch 023] train_loss=0.7044 acc=0.6458 f1=0.6224 | val_loss=0.7194 acc=0.6128 f1=0.5919 | epoch_time=2.04s
[Epoch 024] train_loss=0.7023 acc=0.6525 f1=0.6302 | val_loss=0.7042 acc=0.6587 f1=0.6410 | epoch_time=2.09s
[Epoch 025] train_loss=0.6993 acc=0.6450 f1=0.6240 | val_loss=0.7015 acc=0.6447 f1=0.6269 | epoch_time=2.08s
[Epoch 026] train_loss=0.6969 acc=0.6568 f1=0.6357 | val_loss=0.7030 acc=0.6587 f1=0.6368 | epoch_time=2.06s
[Epoch 027] train_loss=0.6976 acc=0.6563 f1=0.6371 | val_loss=0.7040 acc=0.6527 f1=0.6326 | epoch_time=2.05s
[Epoch 028] train_loss=0.6868 acc=0.6595 f1=0.6412 | val_loss=0.7091 acc=0.6477 f1=0.6163 | epoch_time=2.05s
[Epoch 029] train_loss=0.6835 acc=0.6623 f1=0.6403 | val_loss=0.6872 acc=0.6727 f1=0.6504 | epoch_time=2.06s
[Epoch 030] train_loss=0.6864 acc=0.6583 f1=0.6362 | val_loss=0.7123 acc=0.6248 f1=0.6003 | epoch_time=2.08s
[Epoch 031] train_loss=0.6818 acc=0.6620 f1=0.6421 | val_loss=0.6960 acc=0.6667 f1=0.6431 | epoch_time=2.06s
[Epoch 032] train_loss=0.6897 acc=0.6520 f1=0.6321 | val_loss=0.6891 acc=0.6517 f1=0.6342 | epoch_time=2.06s
[Epoch 033] train_loss=0.6806 acc=0.6618 f1=0.6423 | val_loss=0.6994 acc=0.6567 f1=0.6450 | epoch_time=2.06s
[Epoch 034] train_loss=0.6716 acc=0.6710 f1=0.6500 | val_loss=0.6908 acc=0.6677 f1=0.6423 | epoch_time=2.05s
[Epoch 035] train_loss=0.6645 acc=0.6800 f1=0.6613 | val_loss=0.6796 acc=0.6756 f1=0.6590 | epoch_time=2.06s
[Epoch 036] train_loss=0.6643 acc=0.6785 f1=0.6590 | val_loss=0.6821 acc=0.6677 f1=0.6465 | epoch_time=2.08s
[Epoch 037] train_loss=0.6601 acc=0.6825 f1=0.6646 | val_loss=0.6832 acc=0.6727 f1=0.6543 | epoch_time=2.07s
[Epoch 038] train_loss=0.6597 acc=0.6775 f1=0.6574 | val_loss=0.6762 acc=0.6796 f1=0.6566 | epoch_time=2.05s
[Epoch 039] train_loss=0.6566 acc=0.6817 f1=0.6637 | val_loss=0.6803 acc=0.6756 f1=0.6604 | epoch_time=2.09s
[Epoch 040] train_loss=0.6566 acc=0.6800 f1=0.6633 | val_loss=0.6785 acc=0.6747 f1=0.6525 | epoch_time=2.08s
[Epoch 041] train_loss=0.6504 acc=0.6867 f1=0.6687 | val_loss=0.6710 acc=0.6677 f1=0.6471 | epoch_time=2.07s
[Epoch 042] train_loss=0.6553 acc=0.6792 f1=0.6618 | val_loss=0.6761 acc=0.6816 f1=0.6615 | epoch_time=2.07s
[Epoch 043] train_loss=0.6543 acc=0.6770 f1=0.6572 | val_loss=0.6820 acc=0.6627 f1=0.6470 | epoch_time=2.08s
[Epoch 044] train_loss=0.6520 acc=0.6837 f1=0.6663 | val_loss=0.6759 acc=0.6776 f1=0.6581 | epoch_time=2.08s
[Epoch 045] train_loss=0.6481 acc=0.6880 f1=0.6698 | val_loss=0.6767 acc=0.6846 f1=0.6675 | epoch_time=2.07s
[Epoch 046] train_loss=0.6449 acc=0.6855 f1=0.6682 | val_loss=0.6750 acc=0.6747 f1=0.6550 | epoch_time=2.07s
[Epoch 047] train_loss=0.6524 acc=0.6830 f1=0.6650 | val_loss=0.6734 acc=0.6727 f1=0.6545 | epoch_time=2.06s
[Epoch 048] train_loss=0.6428 acc=0.6925 f1=0.6744 | val_loss=0.6712 acc=0.6727 f1=0.6533 | epoch_time=2.06s
[Epoch 049] train_loss=0.6373 acc=0.6932 f1=0.6774 | val_loss=0.6735 acc=0.6717 f1=0.6536 | epoch_time=2.11s
[Epoch 050] train_loss=0.6353 acc=0.6947 f1=0.6776 | val_loss=0.6766 acc=0.6697 f1=0.6458 | epoch_time=2.07s
[Epoch 051] train_loss=0.6355 acc=0.6995 f1=0.6816 | val_loss=0.6691 acc=0.6747 f1=0.6544 | epoch_time=2.07s
[Epoch 052] train_loss=0.6340 acc=0.6967 f1=0.6798 | val_loss=0.6715 acc=0.6756 f1=0.6540 | epoch_time=2.09s
[Epoch 053] train_loss=0.6377 acc=0.6897 f1=0.6738 | val_loss=0.6685 acc=0.6776 f1=0.6585 | epoch_time=2.06s
[Epoch 054] train_loss=0.6384 acc=0.6930 f1=0.6747 | val_loss=0.6686 acc=0.6747 f1=0.6559 | epoch_time=2.05s
[Epoch 055] train_loss=0.6346 acc=0.6942 f1=0.6787 | val_loss=0.6702 acc=0.6707 f1=0.6488 | epoch_time=2.10s
[Epoch 056] train_loss=0.6311 acc=0.6947 f1=0.6761 | val_loss=0.6669 acc=0.6766 f1=0.6565 | epoch_time=2.06s
[Epoch 057] train_loss=0.6343 acc=0.6972 f1=0.6804 | val_loss=0.6741 acc=0.6747 f1=0.6520 | epoch_time=2.09s
[Epoch 058] train_loss=0.6337 acc=0.6972 f1=0.6802 | val_loss=0.6677 acc=0.6756 f1=0.6556 | epoch_time=2.08s
[Epoch 059] train_loss=0.6356 acc=0.6960 f1=0.6783 | val_loss=0.6687 acc=0.6866 f1=0.6683 | epoch_time=2.05s
[Epoch 060] train_loss=0.6368 acc=0.6875 f1=0.6688 | val_loss=0.6698 acc=0.6737 f1=0.6533 | epoch_time=2.06s
[Epoch 061] train_loss=0.6293 acc=0.6952 f1=0.6774 | val_loss=0.6702 acc=0.6786 f1=0.6593 | epoch_time=2.06s
[Epoch 062] train_loss=0.6249 acc=0.7012 f1=0.6839 | val_loss=0.6706 acc=0.6717 f1=0.6526 | epoch_time=2.05s
[Epoch 063] train_loss=0.6286 acc=0.6932 f1=0.6766 | val_loss=0.6706 acc=0.6756 f1=0.6554 | epoch_time=2.07s
[Epoch 064] train_loss=0.6283 acc=0.6947 f1=0.6783 | val_loss=0.6681 acc=0.6786 f1=0.6600 | epoch_time=2.06s
[Epoch 065] train_loss=0.6266 acc=0.6995 f1=0.6821 | val_loss=0.6687 acc=0.6747 f1=0.6533 | epoch_time=2.06s
[Epoch 066] train_loss=0.6311 acc=0.7009 f1=0.6851 | val_loss=0.6689 acc=0.6786 f1=0.6600 | epoch_time=2.06s
[Epoch 067] train_loss=0.6318 acc=0.6970 f1=0.6789 | val_loss=0.6687 acc=0.6737 f1=0.6535 | epoch_time=2.05s
[Epoch 068] train_loss=0.6286 acc=0.7024 f1=0.6855 | val_loss=0.6690 acc=0.6766 f1=0.6572 | epoch_time=2.12s
[Epoch 069] train_loss=0.6271 acc=0.7014 f1=0.6856 | val_loss=0.6692 acc=0.6756 f1=0.6556 | epoch_time=2.07s
[Epoch 070] train_loss=0.6298 acc=0.7019 f1=0.6860 | val_loss=0.6694 acc=0.6806 f1=0.6618 | epoch_time=2.08s
[Epoch 071] train_loss=0.6274 acc=0.7072 f1=0.6910 | val_loss=0.6689 acc=0.6806 f1=0.6616 | epoch_time=2.08s
Early stopping at epoch 71 (best epoch=56)
Total training time: 147.15s
