[Epoch 001] train_loss=0.9555 acc=0.5303 f1=0.5052 | val_loss=0.9745 acc=0.5045 f1=0.4779 | epoch_time=0.02s
[Epoch 029] train_loss=0.8333 acc=0.5890 f1=0.5618 | val_loss=0.8583 acc=0.5884 f1=0.5607 | epoch_time=0.02s
[Epoch 030] train_loss=0.8328 acc=0.5877 f1=0.5614 | val_loss=0.8580 acc=0.5794 f1=0.5504 | epoch_time=0.02s
[Epoch 031] train_loss=0.8332 acc=0.5915 f1=0.5651 | val_loss=0.8594 acc=0.5804 f1=0.5525 | epoch_time=0.02s
[Epoch 032] train_loss=0.8314 acc=0.5735 f1=0.5432 | val_loss=0.8542 acc=0.5704 f1=0.5385 | epoch_time=0.02s
[Epoch 033] train_loss=0.8329 acc=0.5668 f1=0.5352 | val_loss=0.8544 acc=0.5634 f1=0.5296 | epoch_time=0.02s
[Epoch 034] train_loss=0.8309 acc=0.5832 f1=0.5541 | val_loss=0.8547 acc=0.5714 f1=0.5385 | epoch_time=0.02s
[Epoch 035] train_loss=0.8308 acc=0.5857 f1=0.5585 | val_loss=0.8545 acc=0.5814 f1=0.5521 | epoch_time=0.02s
[Epoch 036] train_loss=0.8301 acc=0.5905 f1=0.5649 | val_loss=0.8546 acc=0.5794 f1=0.5514 | epoch_time=0.02s
[Epoch 037] train_loss=0.8305 acc=0.5915 f1=0.5655 | val_loss=0.8551 acc=0.5814 f1=0.5530 | epoch_time=0.02s
[Epoch 038] train_loss=0.8299 acc=0.5912 f1=0.5658 | val_loss=0.8547 acc=0.5784 f1=0.5510 | epoch_time=0.02s
[Epoch 039] train_loss=0.8301 acc=0.5767 f1=0.5488 | val_loss=0.8533 acc=0.5714 f1=0.5412 | epoch_time=0.02s
[Epoch 040] train_loss=0.8302 acc=0.5875 f1=0.5611 | val_loss=0.8559 acc=0.5874 f1=0.5600 | epoch_time=0.02s
[Epoch 041] train_loss=0.8292 acc=0.5792 f1=0.5517 | val_loss=0.8524 acc=0.5704 f1=0.5407 | epoch_time=0.02s
[Epoch 042] train_loss=0.8290 acc=0.5785 f1=0.5503 | val_loss=0.8525 acc=0.5724 f1=0.5431 | epoch_time=0.02s
[Epoch 043] train_loss=0.8284 acc=0.5887 f1=0.5624 | val_loss=0.8528 acc=0.5774 f1=0.5486 | epoch_time=0.02s
[Epoch 044] train_loss=0.8298 acc=0.5745 f1=0.5459 | val_loss=0.8520 acc=0.5734 f1=0.5439 | epoch_time=0.02s
[Epoch 045] train_loss=0.8281 acc=0.5877 f1=0.5608 | val_loss=0.8525 acc=0.5744 f1=0.5450 | epoch_time=0.02s
[Epoch 046] train_loss=0.8295 acc=0.5805 f1=0.5529 | val_loss=0.8525 acc=0.5764 f1=0.5484 | epoch_time=0.02s
[Epoch 047] train_loss=0.8287 acc=0.5830 f1=0.5564 | val_loss=0.8523 acc=0.5764 f1=0.5492 | epoch_time=0.02s
[Epoch 048] train_loss=0.8280 acc=0.5857 f1=0.5597 | val_loss=0.8520 acc=0.5764 f1=0.5488 | epoch_time=0.02s
[Epoch 049] train_loss=0.8278 acc=0.5940 f1=0.5689 | val_loss=0.8526 acc=0.5814 f1=0.5549 | epoch_time=0.02s
[Epoch 050] train_loss=0.8280 acc=0.5825 f1=0.5549 | val_loss=0.8517 acc=0.5774 f1=0.5498 | epoch_time=0.02s
[Epoch 051] train_loss=0.8280 acc=0.5852 f1=0.5585 | val_loss=0.8521 acc=0.5804 f1=0.5528 | epoch_time=0.02s
[Epoch 052] train_loss=0.8281 acc=0.5945 f1=0.5691 | val_loss=0.8539 acc=0.5814 f1=0.5557 | epoch_time=0.02s
[Epoch 053] train_loss=0.8275 acc=0.5912 f1=0.5654 | val_loss=0.8518 acc=0.5824 f1=0.5546 | epoch_time=0.02s
[Epoch 054] train_loss=0.8272 acc=0.5932 f1=0.5683 | val_loss=0.8519 acc=0.5914 f1=0.5655 | epoch_time=0.02s
[Epoch 055] train_loss=0.8272 acc=0.5887 f1=0.5635 | val_loss=0.8518 acc=0.5814 f1=0.5548 | epoch_time=0.02s
[Epoch 056] train_loss=0.8279 acc=0.5900 f1=0.5643 | val_loss=0.8541 acc=0.5894 f1=0.5641 | epoch_time=0.02s
[Epoch 057] train_loss=0.8266 acc=0.5910 f1=0.5653 | val_loss=0.8515 acc=0.5844 f1=0.5574 | epoch_time=0.02s
[Epoch 058] train_loss=0.8268 acc=0.5870 f1=0.5611 | val_loss=0.8514 acc=0.5794 f1=0.5521 | epoch_time=0.02s
[Epoch 059] train_loss=0.8269 acc=0.5895 f1=0.5643 | val_loss=0.8525 acc=0.5834 f1=0.5569 | epoch_time=0.02s
[Epoch 060] train_loss=0.8264 acc=0.5870 f1=0.5613 | val_loss=0.8516 acc=0.5764 f1=0.5482 | epoch_time=0.02s
[Epoch 061] train_loss=0.8264 acc=0.5862 f1=0.5595 | val_loss=0.8511 acc=0.5834 f1=0.5564 | epoch_time=0.02s
[Epoch 062] train_loss=0.8280 acc=0.5732 f1=0.5441 | val_loss=0.8502 acc=0.5704 f1=0.5415 | epoch_time=0.02s
[Epoch 063] train_loss=0.8265 acc=0.5842 f1=0.5577 | val_loss=0.8506 acc=0.5814 f1=0.5540 | epoch_time=0.02s
[Epoch 064] train_loss=0.8273 acc=0.5892 f1=0.5632 | val_loss=0.8534 acc=0.5864 f1=0.5602 | epoch_time=0.02s
[Epoch 065] train_loss=0.8259 acc=0.5900 f1=0.5647 | val_loss=0.8511 acc=0.5784 f1=0.5510 | epoch_time=0.02s
[Epoch 066] train_loss=0.8259 acc=0.5915 f1=0.5667 | val_loss=0.8516 acc=0.5824 f1=0.5567 | epoch_time=0.02s
[Epoch 067] train_loss=0.8257 acc=0.5902 f1=0.5651 | val_loss=0.8510 acc=0.5814 f1=0.5546 | epoch_time=0.02s
[Epoch 068] train_loss=0.8264 acc=0.5802 f1=0.5530 | val_loss=0.8500 acc=0.5804 f1=0.5538 | epoch_time=0.02s
[Epoch 069] train_loss=0.8265 acc=0.5895 f1=0.5640 | val_loss=0.8525 acc=0.5844 f1=0.5578 | epoch_time=0.02s
[Epoch 070] train_loss=0.8256 acc=0.5797 f1=0.5529 | val_loss=0.8496 acc=0.5804 f1=0.5538 | epoch_time=0.02s
[Epoch 071] train_loss=0.8254 acc=0.5842 f1=0.5582 | val_loss=0.8498 acc=0.5814 f1=0.5546 | epoch_time=0.02s
[Epoch 072] train_loss=0.8264 acc=0.5922 f1=0.5675 | val_loss=0.8531 acc=0.5894 f1=0.5642 | epoch_time=0.02s
[Epoch 073] train_loss=0.8267 acc=0.5800 f1=0.5532 | val_loss=0.8499 acc=0.5794 f1=0.5526 | epoch_time=0.02s
[Epoch 074] train_loss=0.8254 acc=0.5917 f1=0.5665 | val_loss=0.8511 acc=0.5894 f1=0.5641 | epoch_time=0.02s
[Epoch 075] train_loss=0.8254 acc=0.5925 f1=0.5674 | val_loss=0.8505 acc=0.5894 f1=0.5639 | epoch_time=0.02s
[Epoch 076] train_loss=0.8257 acc=0.5820 f1=0.5551 | val_loss=0.8500 acc=0.5844 f1=0.5577 | epoch_time=0.02s
[Epoch 077] train_loss=0.8251 acc=0.5847 f1=0.5582 | val_loss=0.8498 acc=0.5814 f1=0.5545 | epoch_time=0.02s
[Epoch 078] train_loss=0.8262 acc=0.5910 f1=0.5659 | val_loss=0.8528 acc=0.5924 f1=0.5676 | epoch_time=0.02s
[Epoch 079] train_loss=0.8250 acc=0.5852 f1=0.5595 | val_loss=0.8501 acc=0.5844 f1=0.5581 | epoch_time=0.02s
[Epoch 080] train_loss=0.8254 acc=0.5790 f1=0.5516 | val_loss=0.8499 acc=0.5804 f1=0.5532 | epoch_time=0.02s
Early stopping at epoch 80 (best epoch=70)
Total training time: 1.41s
