[Epoch 001] train_loss=0.9557 acc=0.5227 f1=0.4984 | val_loss=0.9659 acc=0.5170 f1=0.4918 | epoch_time=0.02s
[Epoch 063] train_loss=0.8303 acc=0.5919 f1=0.5651 | val_loss=0.8379 acc=0.5669 f1=0.5416 | epoch_time=0.02s
[Epoch 064] train_loss=0.8299 acc=0.5881 f1=0.5609 | val_loss=0.8377 acc=0.5659 f1=0.5401 | epoch_time=0.02s
[Epoch 065] train_loss=0.8301 acc=0.5936 f1=0.5672 | val_loss=0.8374 acc=0.5699 f1=0.5447 | epoch_time=0.02s
[Epoch 066] train_loss=0.8302 acc=0.5986 f1=0.5726 | val_loss=0.8375 acc=0.5778 f1=0.5538 | epoch_time=0.02s
[Epoch 067] train_loss=0.8297 acc=0.5899 f1=0.5624 | val_loss=0.8372 acc=0.5649 f1=0.5387 | epoch_time=0.02s
[Epoch 068] train_loss=0.8306 acc=0.5996 f1=0.5740 | val_loss=0.8374 acc=0.5729 f1=0.5477 | epoch_time=0.02s
[Epoch 069] train_loss=0.8293 acc=0.5889 f1=0.5617 | val_loss=0.8368 acc=0.5679 f1=0.5419 | epoch_time=0.02s
[Epoch 070] train_loss=0.8304 acc=0.5874 f1=0.5599 | val_loss=0.8382 acc=0.5669 f1=0.5412 | epoch_time=0.02s
[Epoch 071] train_loss=0.8297 acc=0.5919 f1=0.5648 | val_loss=0.8371 acc=0.5739 f1=0.5493 | epoch_time=0.02s
[Epoch 072] train_loss=0.8300 acc=0.5949 f1=0.5681 | val_loss=0.8373 acc=0.5749 f1=0.5505 | epoch_time=0.02s
[Epoch 073] train_loss=0.8299 acc=0.5916 f1=0.5652 | val_loss=0.8375 acc=0.5729 f1=0.5483 | epoch_time=0.02s
[Epoch 074] train_loss=0.8299 acc=0.5889 f1=0.5622 | val_loss=0.8376 acc=0.5649 f1=0.5392 | epoch_time=0.02s
[Epoch 075] train_loss=0.8298 acc=0.6013 f1=0.5759 | val_loss=0.8369 acc=0.5788 f1=0.5547 | epoch_time=0.02s
[Epoch 076] train_loss=0.8296 acc=0.5956 f1=0.5701 | val_loss=0.8366 acc=0.5739 f1=0.5498 | epoch_time=0.02s
[Epoch 077] train_loss=0.8297 acc=0.5886 f1=0.5616 | val_loss=0.8372 acc=0.5679 f1=0.5424 | epoch_time=0.02s
[Epoch 078] train_loss=0.8300 acc=0.6013 f1=0.5765 | val_loss=0.8368 acc=0.5758 f1=0.5524 | epoch_time=0.02s
[Epoch 079] train_loss=0.8294 acc=0.5866 f1=0.5588 | val_loss=0.8369 acc=0.5669 f1=0.5408 | epoch_time=0.02s
[Epoch 080] train_loss=0.8293 acc=0.5916 f1=0.5651 | val_loss=0.8366 acc=0.5729 f1=0.5482 | epoch_time=0.02s
[Epoch 081] train_loss=0.8292 acc=0.5916 f1=0.5650 | val_loss=0.8364 acc=0.5679 f1=0.5423 | epoch_time=0.02s
[Epoch 082] train_loss=0.8290 acc=0.5956 f1=0.5698 | val_loss=0.8361 acc=0.5749 f1=0.5505 | epoch_time=0.02s
[Epoch 083] train_loss=0.8298 acc=0.6021 f1=0.5767 | val_loss=0.8363 acc=0.5758 f1=0.5503 | epoch_time=0.02s
[Epoch 084] train_loss=0.8298 acc=0.6016 f1=0.5761 | val_loss=0.8363 acc=0.5818 f1=0.5576 | epoch_time=0.02s
[Epoch 085] train_loss=0.8290 acc=0.5961 f1=0.5701 | val_loss=0.8360 acc=0.5729 f1=0.5482 | epoch_time=0.02s
[Epoch 086] train_loss=0.8289 acc=0.5991 f1=0.5735 | val_loss=0.8358 acc=0.5798 f1=0.5561 | epoch_time=0.02s
[Epoch 087] train_loss=0.8288 acc=0.5906 f1=0.5642 | val_loss=0.8360 acc=0.5699 f1=0.5445 | epoch_time=0.02s
[Epoch 088] train_loss=0.8285 acc=0.5909 f1=0.5644 | val_loss=0.8357 acc=0.5689 f1=0.5435 | epoch_time=0.02s
[Epoch 089] train_loss=0.8295 acc=0.6021 f1=0.5773 | val_loss=0.8359 acc=0.5729 f1=0.5476 | epoch_time=0.02s
[Epoch 090] train_loss=0.8297 acc=0.6023 f1=0.5776 | val_loss=0.8362 acc=0.5778 f1=0.5531 | epoch_time=0.02s
[Epoch 091] train_loss=0.8285 acc=0.5966 f1=0.5707 | val_loss=0.8354 acc=0.5709 f1=0.5455 | epoch_time=0.02s
[Epoch 092] train_loss=0.8319 acc=0.5741 f1=0.5440 | val_loss=0.8397 acc=0.5589 f1=0.5303 | epoch_time=0.02s
[Epoch 093] train_loss=0.8289 acc=0.5914 f1=0.5649 | val_loss=0.8360 acc=0.5679 f1=0.5432 | epoch_time=0.02s
[Epoch 094] train_loss=0.8287 acc=0.5944 f1=0.5681 | val_loss=0.8355 acc=0.5719 f1=0.5471 | epoch_time=0.02s
[Epoch 095] train_loss=0.8285 acc=0.5999 f1=0.5747 | val_loss=0.8352 acc=0.5788 f1=0.5543 | epoch_time=0.02s
[Epoch 096] train_loss=0.8288 acc=0.5944 f1=0.5681 | val_loss=0.8355 acc=0.5649 f1=0.5395 | epoch_time=0.02s
[Epoch 097] train_loss=0.8285 acc=0.5914 f1=0.5650 | val_loss=0.8357 acc=0.5679 f1=0.5430 | epoch_time=0.02s
[Epoch 098] train_loss=0.8289 acc=0.5911 f1=0.5642 | val_loss=0.8359 acc=0.5669 f1=0.5409 | epoch_time=0.02s
[Epoch 099] train_loss=0.8293 acc=0.6021 f1=0.5772 | val_loss=0.8355 acc=0.5778 f1=0.5534 | epoch_time=0.02s
[Epoch 100] train_loss=0.8285 acc=0.5964 f1=0.5709 | val_loss=0.8354 acc=0.5768 f1=0.5532 | epoch_time=0.02s
Total training time: 1.75s
