[Epoch 001] train_loss=0.9986 acc=0.4651 f1=0.4600 | val_loss=0.8906 acc=0.5344 f1=0.4546 | epoch_time=3.37s
[Epoch 028] train_loss=0.7586 acc=0.6271 f1=0.6211 | val_loss=0.7601 acc=0.6408 f1=0.6414 | epoch_time=3.35s
[Epoch 029] train_loss=0.7607 acc=0.6213 f1=0.6132 | val_loss=0.7543 acc=0.6463 f1=0.6455 | epoch_time=3.44s
[Epoch 030] train_loss=0.7572 acc=0.6258 f1=0.6237 | val_loss=0.7625 acc=0.6397 f1=0.6365 | epoch_time=3.35s
[Epoch 031] train_loss=0.7522 acc=0.6321 f1=0.6263 | val_loss=0.7547 acc=0.6364 f1=0.6312 | epoch_time=3.36s
[Epoch 032] train_loss=0.7598 acc=0.6263 f1=0.6187 | val_loss=0.7529 acc=0.6386 f1=0.6356 | epoch_time=3.35s
[Epoch 033] train_loss=0.7618 acc=0.6216 f1=0.6171 | val_loss=0.7506 acc=0.6408 f1=0.6400 | epoch_time=3.36s
[Epoch 034] train_loss=0.7503 acc=0.6377 f1=0.6327 | val_loss=0.7550 acc=0.6497 f1=0.6454 | epoch_time=3.35s
[Epoch 035] train_loss=0.7517 acc=0.6299 f1=0.6228 | val_loss=0.7531 acc=0.6330 f1=0.6356 | epoch_time=3.35s
[Epoch 036] train_loss=0.7497 acc=0.6374 f1=0.6340 | val_loss=0.7757 acc=0.6253 f1=0.6252 | epoch_time=3.34s
[Epoch 037] train_loss=0.7560 acc=0.6310 f1=0.6249 | val_loss=0.7607 acc=0.6441 f1=0.6437 | epoch_time=3.47s
[Epoch 038] train_loss=0.7476 acc=0.6374 f1=0.6332 | val_loss=0.7478 acc=0.6452 f1=0.6411 | epoch_time=3.36s
[Epoch 039] train_loss=0.7367 acc=0.6427 f1=0.6362 | val_loss=0.7441 acc=0.6519 f1=0.6520 | epoch_time=3.36s
[Epoch 040] train_loss=0.7424 acc=0.6410 f1=0.6395 | val_loss=0.7512 acc=0.6397 f1=0.6380 | epoch_time=3.36s
[Epoch 041] train_loss=0.7375 acc=0.6418 f1=0.6353 | val_loss=0.7418 acc=0.6519 f1=0.6508 | epoch_time=3.36s
[Epoch 042] train_loss=0.7382 acc=0.6299 f1=0.6258 | val_loss=0.7467 acc=0.6574 f1=0.6552 | epoch_time=3.35s
[Epoch 043] train_loss=0.7371 acc=0.6355 f1=0.6296 | val_loss=0.7443 acc=0.6475 f1=0.6447 | epoch_time=3.35s
[Epoch 044] train_loss=0.7341 acc=0.6418 f1=0.6345 | val_loss=0.7417 acc=0.6630 f1=0.6637 | epoch_time=3.36s
[Epoch 045] train_loss=0.7390 acc=0.6404 f1=0.6383 | val_loss=0.7457 acc=0.6475 f1=0.6456 | epoch_time=3.35s
[Epoch 046] train_loss=0.7340 acc=0.6454 f1=0.6390 | val_loss=0.7389 acc=0.6663 f1=0.6669 | epoch_time=3.35s
[Epoch 047] train_loss=0.7349 acc=0.6465 f1=0.6446 | val_loss=0.7411 acc=0.6519 f1=0.6472 | epoch_time=3.35s
[Epoch 048] train_loss=0.7321 acc=0.6518 f1=0.6455 | val_loss=0.7413 acc=0.6619 f1=0.6615 | epoch_time=3.35s
[Epoch 049] train_loss=0.7259 acc=0.6515 f1=0.6481 | val_loss=0.7436 acc=0.6508 f1=0.6523 | epoch_time=3.35s
[Epoch 050] train_loss=0.7325 acc=0.6360 f1=0.6350 | val_loss=0.7449 acc=0.6552 f1=0.6528 | epoch_time=3.35s
[Epoch 051] train_loss=0.7295 acc=0.6460 f1=0.6387 | val_loss=0.7417 acc=0.6574 f1=0.6555 | epoch_time=3.35s
[Epoch 052] train_loss=0.7240 acc=0.6526 f1=0.6476 | val_loss=0.7403 acc=0.6585 f1=0.6576 | epoch_time=3.35s
[Epoch 053] train_loss=0.7280 acc=0.6482 f1=0.6439 | val_loss=0.7452 acc=0.6475 f1=0.6479 | epoch_time=3.36s
[Epoch 054] train_loss=0.7243 acc=0.6496 f1=0.6458 | val_loss=0.7369 acc=0.6563 f1=0.6550 | epoch_time=3.36s
[Epoch 055] train_loss=0.7183 acc=0.6493 f1=0.6451 | val_loss=0.7382 acc=0.6497 f1=0.6491 | epoch_time=3.35s
[Epoch 056] train_loss=0.7262 acc=0.6507 f1=0.6468 | val_loss=0.7397 acc=0.6541 f1=0.6546 | epoch_time=3.35s
[Epoch 057] train_loss=0.7202 acc=0.6510 f1=0.6478 | val_loss=0.7378 acc=0.6585 f1=0.6580 | epoch_time=3.35s
[Epoch 058] train_loss=0.7218 acc=0.6532 f1=0.6503 | val_loss=0.7408 acc=0.6563 f1=0.6567 | epoch_time=3.37s
[Epoch 059] train_loss=0.7166 acc=0.6571 f1=0.6545 | val_loss=0.7386 acc=0.6585 f1=0.6587 | epoch_time=3.35s
[Epoch 060] train_loss=0.7266 acc=0.6474 f1=0.6436 | val_loss=0.7368 acc=0.6608 f1=0.6610 | epoch_time=3.36s
[Epoch 061] train_loss=0.7228 acc=0.6510 f1=0.6465 | val_loss=0.7405 acc=0.6541 f1=0.6539 | epoch_time=3.35s
[Epoch 062] train_loss=0.7218 acc=0.6510 f1=0.6479 | val_loss=0.7366 acc=0.6619 f1=0.6615 | epoch_time=3.36s
[Epoch 063] train_loss=0.7198 acc=0.6496 f1=0.6467 | val_loss=0.7369 acc=0.6585 f1=0.6589 | epoch_time=3.35s
[Epoch 064] train_loss=0.7266 acc=0.6479 f1=0.6453 | val_loss=0.7390 acc=0.6530 f1=0.6533 | epoch_time=3.35s
[Epoch 065] train_loss=0.7174 acc=0.6548 f1=0.6523 | val_loss=0.7408 acc=0.6519 f1=0.6518 | epoch_time=3.35s
[Epoch 066] train_loss=0.7123 acc=0.6579 f1=0.6547 | val_loss=0.7362 acc=0.6585 f1=0.6589 | epoch_time=3.36s
[Epoch 067] train_loss=0.7216 acc=0.6479 f1=0.6452 | val_loss=0.7402 acc=0.6574 f1=0.6573 | epoch_time=3.35s
[Epoch 068] train_loss=0.7178 acc=0.6515 f1=0.6462 | val_loss=0.7372 acc=0.6585 f1=0.6581 | epoch_time=3.35s
[Epoch 069] train_loss=0.7213 acc=0.6476 f1=0.6438 | val_loss=0.7412 acc=0.6486 f1=0.6482 | epoch_time=3.35s
[Epoch 070] train_loss=0.7192 acc=0.6488 f1=0.6462 | val_loss=0.7349 acc=0.6585 f1=0.6586 | epoch_time=3.36s
[Epoch 071] train_loss=0.7208 acc=0.6501 f1=0.6474 | val_loss=0.7365 acc=0.6641 f1=0.6639 | epoch_time=3.35s
[Epoch 072] train_loss=0.7167 acc=0.6501 f1=0.6465 | val_loss=0.7398 acc=0.6563 f1=0.6556 | epoch_time=3.36s
[Epoch 073] train_loss=0.7166 acc=0.6518 f1=0.6478 | val_loss=0.7370 acc=0.6563 f1=0.6560 | epoch_time=3.35s
[Epoch 074] train_loss=0.7174 acc=0.6584 f1=0.6538 | val_loss=0.7361 acc=0.6608 f1=0.6602 | epoch_time=3.35s
[Epoch 075] train_loss=0.7169 acc=0.6512 f1=0.6466 | val_loss=0.7372 acc=0.6619 f1=0.6610 | epoch_time=3.35s
[Epoch 076] train_loss=0.7179 acc=0.6560 f1=0.6507 | val_loss=0.7369 acc=0.6641 f1=0.6635 | epoch_time=3.35s
[Epoch 077] train_loss=0.7135 acc=0.6576 f1=0.6542 | val_loss=0.7358 acc=0.6608 f1=0.6606 | epoch_time=3.35s
[Epoch 078] train_loss=0.7176 acc=0.6543 f1=0.6506 | val_loss=0.7343 acc=0.6619 f1=0.6612 | epoch_time=3.36s
[Epoch 079] train_loss=0.7166 acc=0.6524 f1=0.6492 | val_loss=0.7355 acc=0.6608 f1=0.6605 | epoch_time=3.35s
[Epoch 080] train_loss=0.7186 acc=0.6571 f1=0.6536 | val_loss=0.7349 acc=0.6619 f1=0.6612 | epoch_time=3.35s
[Epoch 081] train_loss=0.7171 acc=0.6474 f1=0.6440 | val_loss=0.7370 acc=0.6563 f1=0.6561 | epoch_time=3.35s
[Epoch 082] train_loss=0.7176 acc=0.6512 f1=0.6468 | val_loss=0.7361 acc=0.6541 f1=0.6537 | epoch_time=3.35s
[Epoch 083] train_loss=0.7170 acc=0.6532 f1=0.6500 | val_loss=0.7348 acc=0.6585 f1=0.6579 | epoch_time=3.35s
[Epoch 084] train_loss=0.7120 acc=0.6626 f1=0.6585 | val_loss=0.7337 acc=0.6596 f1=0.6586 | epoch_time=3.36s
[Epoch 085] train_loss=0.7195 acc=0.6537 f1=0.6495 | val_loss=0.7344 acc=0.6619 f1=0.6609 | epoch_time=3.36s
[Epoch 086] train_loss=0.7157 acc=0.6565 f1=0.6518 | val_loss=0.7339 acc=0.6630 f1=0.6621 | epoch_time=3.35s
[Epoch 087] train_loss=0.7128 acc=0.6593 f1=0.6552 | val_loss=0.7326 acc=0.6608 f1=0.6599 | epoch_time=3.35s
[Epoch 088] train_loss=0.7183 acc=0.6482 f1=0.6442 | val_loss=0.7323 acc=0.6630 f1=0.6623 | epoch_time=3.35s
[Epoch 089] train_loss=0.7166 acc=0.6524 f1=0.6483 | val_loss=0.7329 acc=0.6585 f1=0.6582 | epoch_time=3.35s
[Epoch 090] train_loss=0.7076 acc=0.6632 f1=0.6599 | val_loss=0.7342 acc=0.6596 f1=0.6594 | epoch_time=3.35s
[Epoch 091] train_loss=0.7158 acc=0.6562 f1=0.6528 | val_loss=0.7338 acc=0.6619 f1=0.6615 | epoch_time=3.35s
[Epoch 092] train_loss=0.7164 acc=0.6521 f1=0.6483 | val_loss=0.7349 acc=0.6619 f1=0.6615 | epoch_time=3.34s
[Epoch 093] train_loss=0.7143 acc=0.6515 f1=0.6469 | val_loss=0.7340 acc=0.6608 f1=0.6600 | epoch_time=3.35s
[Epoch 094] train_loss=0.7173 acc=0.6476 f1=0.6427 | val_loss=0.7331 acc=0.6596 f1=0.6588 | epoch_time=3.35s
[Epoch 095] train_loss=0.7143 acc=0.6518 f1=0.6474 | val_loss=0.7330 acc=0.6585 f1=0.6577 | epoch_time=3.34s
[Epoch 096] train_loss=0.7175 acc=0.6537 f1=0.6493 | val_loss=0.7329 acc=0.6585 f1=0.6577 | epoch_time=3.35s
[Epoch 097] train_loss=0.7137 acc=0.6543 f1=0.6495 | val_loss=0.7329 acc=0.6552 f1=0.6545 | epoch_time=3.35s
[Epoch 098] train_loss=0.7150 acc=0.6562 f1=0.6514 | val_loss=0.7331 acc=0.6596 f1=0.6590 | epoch_time=3.35s
[Epoch 099] train_loss=0.7144 acc=0.6560 f1=0.6517 | val_loss=0.7331 acc=0.6574 f1=0.6568 | epoch_time=3.37s
[Epoch 100] train_loss=0.7188 acc=0.6521 f1=0.6473 | val_loss=0.7334 acc=0.6574 f1=0.6568 | epoch_time=3.35s
[Epoch 101] train_loss=0.7162 acc=0.6576 f1=0.6544 | val_loss=0.7335 acc=0.6574 f1=0.6568 | epoch_time=3.46s
[Epoch 102] train_loss=0.7118 acc=0.6587 f1=0.6539 | val_loss=0.7335 acc=0.6585 f1=0.6581 | epoch_time=3.35s
[Epoch 103] train_loss=0.7152 acc=0.6573 f1=0.6530 | val_loss=0.7334 acc=0.6585 f1=0.6581 | epoch_time=3.35s
Early stopping at epoch 103 (best epoch=88)
Total training time: 345.67s
