[Epoch 001] train_loss=0.9877 acc=0.4874 f1=0.4736 | val_loss=0.9131 acc=0.5017 f1=0.4164 | epoch_time=3.36s
[Epoch 072] train_loss=0.7254 acc=0.6606 f1=0.6564 | val_loss=0.7313 acc=0.6368 f1=0.6317 | epoch_time=3.36s
[Epoch 073] train_loss=0.7271 acc=0.6500 f1=0.6458 | val_loss=0.7314 acc=0.6379 f1=0.6329 | epoch_time=3.35s
[Epoch 074] train_loss=0.7260 acc=0.6489 f1=0.6445 | val_loss=0.7311 acc=0.6434 f1=0.6383 | epoch_time=3.36s
[Epoch 075] train_loss=0.7254 acc=0.6448 f1=0.6405 | val_loss=0.7307 acc=0.6434 f1=0.6382 | epoch_time=3.35s
[Epoch 076] train_loss=0.7244 acc=0.6475 f1=0.6430 | val_loss=0.7310 acc=0.6401 f1=0.6353 | epoch_time=3.34s
[Epoch 077] train_loss=0.7222 acc=0.6572 f1=0.6533 | val_loss=0.7309 acc=0.6390 f1=0.6340 | epoch_time=3.34s
[Epoch 078] train_loss=0.7272 acc=0.6481 f1=0.6440 | val_loss=0.7309 acc=0.6423 f1=0.6372 | epoch_time=3.36s
[Epoch 079] train_loss=0.7314 acc=0.6459 f1=0.6415 | val_loss=0.7306 acc=0.6423 f1=0.6369 | epoch_time=3.35s
[Epoch 080] train_loss=0.7302 acc=0.6451 f1=0.6403 | val_loss=0.7305 acc=0.6445 f1=0.6392 | epoch_time=3.35s
[Epoch 081] train_loss=0.7253 acc=0.6520 f1=0.6473 | val_loss=0.7305 acc=0.6423 f1=0.6370 | epoch_time=3.35s
[Epoch 082] train_loss=0.7282 acc=0.6417 f1=0.6370 | val_loss=0.7308 acc=0.6412 f1=0.6357 | epoch_time=3.36s
[Epoch 083] train_loss=0.7237 acc=0.6550 f1=0.6504 | val_loss=0.7303 acc=0.6412 f1=0.6350 | epoch_time=3.35s
[Epoch 084] train_loss=0.7245 acc=0.6511 f1=0.6466 | val_loss=0.7315 acc=0.6412 f1=0.6359 | epoch_time=3.35s
[Epoch 085] train_loss=0.7268 acc=0.6534 f1=0.6493 | val_loss=0.7319 acc=0.6423 f1=0.6373 | epoch_time=3.35s
[Epoch 086] train_loss=0.7286 acc=0.6484 f1=0.6443 | val_loss=0.7316 acc=0.6423 f1=0.6367 | epoch_time=3.35s
[Epoch 087] train_loss=0.7292 acc=0.6495 f1=0.6449 | val_loss=0.7317 acc=0.6401 f1=0.6349 | epoch_time=3.35s
[Epoch 088] train_loss=0.7242 acc=0.6592 f1=0.6547 | val_loss=0.7319 acc=0.6434 f1=0.6383 | epoch_time=3.35s
[Epoch 089] train_loss=0.7246 acc=0.6462 f1=0.6418 | val_loss=0.7316 acc=0.6401 f1=0.6349 | epoch_time=3.34s
[Epoch 090] train_loss=0.7272 acc=0.6453 f1=0.6411 | val_loss=0.7313 acc=0.6401 f1=0.6348 | epoch_time=3.34s
[Epoch 091] train_loss=0.7235 acc=0.6520 f1=0.6473 | val_loss=0.7310 acc=0.6401 f1=0.6348 | epoch_time=3.35s
[Epoch 092] train_loss=0.7205 acc=0.6545 f1=0.6501 | val_loss=0.7311 acc=0.6390 f1=0.6337 | epoch_time=3.35s
[Epoch 093] train_loss=0.7197 acc=0.6545 f1=0.6500 | val_loss=0.7310 acc=0.6412 f1=0.6360 | epoch_time=3.36s
[Epoch 094] train_loss=0.7197 acc=0.6622 f1=0.6578 | val_loss=0.7310 acc=0.6423 f1=0.6370 | epoch_time=3.34s
[Epoch 095] train_loss=0.7212 acc=0.6534 f1=0.6491 | val_loss=0.7309 acc=0.6423 f1=0.6370 | epoch_time=3.35s
[Epoch 096] train_loss=0.7311 acc=0.6500 f1=0.6457 | val_loss=0.7310 acc=0.6423 f1=0.6370 | epoch_time=3.37s
[Epoch 097] train_loss=0.7286 acc=0.6456 f1=0.6415 | val_loss=0.7311 acc=0.6423 f1=0.6370 | epoch_time=3.35s
[Epoch 098] train_loss=0.7277 acc=0.6487 f1=0.6440 | val_loss=0.7311 acc=0.6412 f1=0.6360 | epoch_time=3.35s
Early stopping at epoch 98 (best epoch=83)
Total training time: 328.56s
