[Epoch 001] train_loss=0.9988 acc=0.4723 f1=0.4624 | val_loss=0.9007 acc=0.5255 f1=0.5132 | epoch_time=3.35s
[Epoch 043] train_loss=0.7460 acc=0.6532 f1=0.6495 | val_loss=0.8256 acc=0.5898 f1=0.5859 | epoch_time=3.35s
[Epoch 044] train_loss=0.7375 acc=0.6560 f1=0.6526 | val_loss=0.8274 acc=0.5898 f1=0.5869 | epoch_time=3.35s
[Epoch 045] train_loss=0.7401 acc=0.6427 f1=0.6381 | val_loss=0.8254 acc=0.5909 f1=0.5880 | epoch_time=3.36s
[Epoch 046] train_loss=0.7348 acc=0.6612 f1=0.6575 | val_loss=0.8253 acc=0.5909 f1=0.5883 | epoch_time=3.35s
[Epoch 047] train_loss=0.7377 acc=0.6557 f1=0.6512 | val_loss=0.8249 acc=0.5898 f1=0.5863 | epoch_time=3.35s
[Epoch 048] train_loss=0.7354 acc=0.6573 f1=0.6530 | val_loss=0.8258 acc=0.5898 f1=0.5866 | epoch_time=3.35s
[Epoch 049] train_loss=0.7386 acc=0.6560 f1=0.6518 | val_loss=0.8262 acc=0.5865 f1=0.5840 | epoch_time=3.35s
[Epoch 050] train_loss=0.7387 acc=0.6499 f1=0.6465 | val_loss=0.8259 acc=0.5865 f1=0.5842 | epoch_time=3.35s
Early stopping at epoch 50 (best epoch=35)
Total training time: 167.61s
