[Epoch 001] train_loss=1.1317 acc=0.4332 f1=0.4118 | val_loss=1.0378 acc=0.4956 f1=0.4281 | epoch_time=1.15s
[Epoch 030] train_loss=0.8594 acc=0.5618 f1=0.5445 | val_loss=0.8790 acc=0.5366 f1=0.5101 | epoch_time=1.15s
[Epoch 031] train_loss=0.8457 acc=0.5701 f1=0.5492 | val_loss=0.8743 acc=0.5432 f1=0.5212 | epoch_time=1.15s
[Epoch 032] train_loss=0.8437 acc=0.5773 f1=0.5595 | val_loss=0.8730 acc=0.5388 f1=0.5179 | epoch_time=1.16s
[Epoch 033] train_loss=0.8424 acc=0.5748 f1=0.5574 | val_loss=0.8731 acc=0.5344 f1=0.5155 | epoch_time=1.15s
[Epoch 034] train_loss=0.8391 acc=0.5801 f1=0.5657 | val_loss=0.8730 acc=0.5333 f1=0.5180 | epoch_time=1.16s
[Epoch 035] train_loss=0.8409 acc=0.5731 f1=0.5582 | val_loss=0.8729 acc=0.5377 f1=0.5192 | epoch_time=1.16s
[Epoch 036] train_loss=0.8415 acc=0.5693 f1=0.5522 | val_loss=0.8718 acc=0.5421 f1=0.5252 | epoch_time=1.15s
[Epoch 037] train_loss=0.8408 acc=0.5748 f1=0.5568 | val_loss=0.8729 acc=0.5510 f1=0.5301 | epoch_time=1.15s
[Epoch 038] train_loss=0.8386 acc=0.5748 f1=0.5576 | val_loss=0.8738 acc=0.5510 f1=0.5299 | epoch_time=1.15s
[Epoch 039] train_loss=0.8414 acc=0.5723 f1=0.5561 | val_loss=0.8721 acc=0.5466 f1=0.5299 | epoch_time=1.15s
[Epoch 040] train_loss=0.8407 acc=0.5781 f1=0.5638 | val_loss=0.8712 acc=0.5510 f1=0.5340 | epoch_time=1.16s
[Epoch 041] train_loss=0.8382 acc=0.5798 f1=0.5662 | val_loss=0.8709 acc=0.5399 f1=0.5237 | epoch_time=1.15s
[Epoch 042] train_loss=0.8376 acc=0.5776 f1=0.5635 | val_loss=0.8711 acc=0.5410 f1=0.5255 | epoch_time=1.15s
[Epoch 043] train_loss=0.8391 acc=0.5795 f1=0.5662 | val_loss=0.8704 acc=0.5410 f1=0.5237 | epoch_time=1.16s
[Epoch 044] train_loss=0.8392 acc=0.5765 f1=0.5636 | val_loss=0.8702 acc=0.5399 f1=0.5240 | epoch_time=1.15s
[Epoch 045] train_loss=0.8353 acc=0.5734 f1=0.5604 | val_loss=0.8690 acc=0.5421 f1=0.5252 | epoch_time=1.15s
[Epoch 046] train_loss=0.8405 acc=0.5767 f1=0.5602 | val_loss=0.8706 acc=0.5421 f1=0.5266 | epoch_time=1.15s
[Epoch 047] train_loss=0.8372 acc=0.5778 f1=0.5656 | val_loss=0.8691 acc=0.5410 f1=0.5235 | epoch_time=1.15s
[Epoch 048] train_loss=0.8368 acc=0.5776 f1=0.5620 | val_loss=0.8692 acc=0.5499 f1=0.5315 | epoch_time=1.16s
[Epoch 049] train_loss=0.8363 acc=0.5773 f1=0.5649 | val_loss=0.8695 acc=0.5399 f1=0.5222 | epoch_time=1.15s
[Epoch 050] train_loss=0.8360 acc=0.5787 f1=0.5648 | val_loss=0.8691 acc=0.5432 f1=0.5260 | epoch_time=1.15s
[Epoch 051] train_loss=0.8348 acc=0.5751 f1=0.5599 | val_loss=0.8691 acc=0.5455 f1=0.5280 | epoch_time=1.15s
[Epoch 052] train_loss=0.8350 acc=0.5831 f1=0.5692 | val_loss=0.8692 acc=0.5477 f1=0.5302 | epoch_time=1.15s
[Epoch 053] train_loss=0.8334 acc=0.5792 f1=0.5655 | val_loss=0.8691 acc=0.5466 f1=0.5294 | epoch_time=1.15s
[Epoch 054] train_loss=0.8337 acc=0.5812 f1=0.5676 | val_loss=0.8691 acc=0.5466 f1=0.5294 | epoch_time=1.15s
[Epoch 055] train_loss=0.8334 acc=0.5762 f1=0.5621 | val_loss=0.8691 acc=0.5455 f1=0.5282 | epoch_time=1.15s
[Epoch 056] train_loss=0.8343 acc=0.5781 f1=0.5650 | val_loss=0.8691 acc=0.5432 f1=0.5258 | epoch_time=1.15s
[Epoch 057] train_loss=0.8347 acc=0.5729 f1=0.5585 | val_loss=0.8690 acc=0.5443 f1=0.5266 | epoch_time=1.15s
[Epoch 058] train_loss=0.8349 acc=0.5773 f1=0.5622 | val_loss=0.8690 acc=0.5443 f1=0.5266 | epoch_time=1.15s
[Epoch 059] train_loss=0.8354 acc=0.5787 f1=0.5644 | val_loss=0.8690 acc=0.5443 f1=0.5266 | epoch_time=1.15s
[Epoch 060] train_loss=0.8357 acc=0.5776 f1=0.5642 | val_loss=0.8690 acc=0.5443 f1=0.5266 | epoch_time=1.15s
[Epoch 061] train_loss=0.8353 acc=0.5737 f1=0.5595 | val_loss=0.8690 acc=0.5443 f1=0.5266 | epoch_time=1.16s
[Epoch 062] train_loss=0.8343 acc=0.5770 f1=0.5629 | val_loss=0.8690 acc=0.5443 f1=0.5266 | epoch_time=1.15s
[Epoch 063] train_loss=0.8347 acc=0.5770 f1=0.5627 | val_loss=0.8690 acc=0.5443 f1=0.5266 | epoch_time=1.15s
[Epoch 064] train_loss=0.8316 acc=0.5748 f1=0.5610 | val_loss=0.8690 acc=0.5443 f1=0.5266 | epoch_time=1.15s
[Epoch 065] train_loss=0.8349 acc=0.5776 f1=0.5624 | val_loss=0.8690 acc=0.5443 f1=0.5266 | epoch_time=1.15s
Early stopping at epoch 65 (best epoch=45)
Total training time: 75.11s
