[Epoch 001] train_loss=1.0383 acc=0.4589 f1=0.4426 | val_loss=0.9861 acc=0.4740 f1=0.3814 | epoch_time=1.16s
[Epoch 017] train_loss=0.8791 acc=0.5400 f1=0.5228 | val_loss=0.8788 acc=0.5382 f1=0.4772 | epoch_time=1.16s
[Epoch 018] train_loss=0.8830 acc=0.5353 f1=0.5167 | val_loss=0.8786 acc=0.5349 f1=0.5032 | epoch_time=1.16s
[Epoch 019] train_loss=0.8859 acc=0.5284 f1=0.4935 | val_loss=0.8798 acc=0.5161 f1=0.4611 | epoch_time=1.15s
[Epoch 020] train_loss=0.8755 acc=0.5464 f1=0.5240 | val_loss=0.8733 acc=0.5426 f1=0.5138 | epoch_time=1.16s
[Epoch 021] train_loss=0.8753 acc=0.5411 f1=0.5144 | val_loss=0.8792 acc=0.5316 f1=0.5246 | epoch_time=1.15s
[Epoch 022] train_loss=0.8764 acc=0.5439 f1=0.5278 | val_loss=0.8841 acc=0.5404 f1=0.5054 | epoch_time=1.16s
[Epoch 023] train_loss=0.8702 acc=0.5467 f1=0.5263 | val_loss=0.8695 acc=0.5404 f1=0.4982 | epoch_time=1.16s
[Epoch 024] train_loss=0.8643 acc=0.5572 f1=0.5393 | val_loss=0.8667 acc=0.5581 f1=0.5340 | epoch_time=1.15s
[Epoch 025] train_loss=0.8655 acc=0.5578 f1=0.5387 | val_loss=0.8679 acc=0.5437 f1=0.5156 | epoch_time=1.15s
[Epoch 026] train_loss=0.8665 acc=0.5558 f1=0.5376 | val_loss=0.8590 acc=0.5548 f1=0.5277 | epoch_time=1.16s
[Epoch 027] train_loss=0.8640 acc=0.5572 f1=0.5361 | val_loss=0.8694 acc=0.5238 f1=0.4858 | epoch_time=1.15s
[Epoch 028] train_loss=0.8653 acc=0.5539 f1=0.5324 | val_loss=0.8578 acc=0.5581 f1=0.5374 | epoch_time=1.16s
[Epoch 029] train_loss=0.8631 acc=0.5489 f1=0.5291 | val_loss=0.8951 acc=0.5039 f1=0.5083 | epoch_time=1.15s
[Epoch 030] train_loss=0.8835 acc=0.5342 f1=0.5190 | val_loss=0.8844 acc=0.5138 f1=0.4926 | epoch_time=1.15s
[Epoch 031] train_loss=0.8674 acc=0.5464 f1=0.5320 | val_loss=0.8603 acc=0.5526 f1=0.5259 | epoch_time=1.15s
[Epoch 032] train_loss=0.8529 acc=0.5661 f1=0.5493 | val_loss=0.8548 acc=0.5515 f1=0.4980 | epoch_time=1.16s
[Epoch 033] train_loss=0.8552 acc=0.5542 f1=0.5286 | val_loss=0.8517 acc=0.5349 f1=0.5192 | epoch_time=1.29s
[Epoch 034] train_loss=0.8514 acc=0.5672 f1=0.5451 | val_loss=0.8567 acc=0.5437 f1=0.5041 | epoch_time=1.16s
[Epoch 035] train_loss=0.8510 acc=0.5658 f1=0.5520 | val_loss=0.8464 acc=0.5349 f1=0.5224 | epoch_time=1.16s
[Epoch 036] train_loss=0.8474 acc=0.5528 f1=0.5415 | val_loss=0.8557 acc=0.5559 f1=0.5097 | epoch_time=1.15s
[Epoch 037] train_loss=0.8425 acc=0.5691 f1=0.5501 | val_loss=0.8499 acc=0.5382 f1=0.5225 | epoch_time=1.15s
[Epoch 038] train_loss=0.8443 acc=0.5633 f1=0.5511 | val_loss=0.8447 acc=0.5626 f1=0.5268 | epoch_time=1.16s
[Epoch 039] train_loss=0.8438 acc=0.5680 f1=0.5540 | val_loss=0.8469 acc=0.5570 f1=0.5181 | epoch_time=1.16s
[Epoch 040] train_loss=0.8426 acc=0.5689 f1=0.5537 | val_loss=0.8430 acc=0.5692 f1=0.5376 | epoch_time=1.16s
[Epoch 041] train_loss=0.8364 acc=0.5763 f1=0.5592 | val_loss=0.8485 acc=0.5449 f1=0.5295 | epoch_time=1.15s
[Epoch 042] train_loss=0.8339 acc=0.5808 f1=0.5674 | val_loss=0.8333 acc=0.5659 f1=0.5457 | epoch_time=1.17s
[Epoch 043] train_loss=0.8395 acc=0.5736 f1=0.5603 | val_loss=0.8414 acc=0.5592 f1=0.5117 | epoch_time=1.15s
[Epoch 044] train_loss=0.8393 acc=0.5669 f1=0.5565 | val_loss=0.8335 acc=0.5570 f1=0.5406 | epoch_time=1.15s
[Epoch 045] train_loss=0.8382 acc=0.5738 f1=0.5630 | val_loss=0.8332 acc=0.5803 f1=0.5503 | epoch_time=1.16s
[Epoch 046] train_loss=0.8295 acc=0.5841 f1=0.5704 | val_loss=0.8282 acc=0.5714 f1=0.5435 | epoch_time=1.15s
[Epoch 047] train_loss=0.8310 acc=0.5727 f1=0.5546 | val_loss=0.8242 acc=0.5714 f1=0.5503 | epoch_time=1.16s
[Epoch 048] train_loss=0.8296 acc=0.5727 f1=0.5600 | val_loss=0.8436 acc=0.5592 f1=0.5277 | epoch_time=1.16s
[Epoch 049] train_loss=0.8297 acc=0.5686 f1=0.5519 | val_loss=0.8263 acc=0.5714 f1=0.5518 | epoch_time=1.15s
[Epoch 050] train_loss=0.8341 acc=0.5772 f1=0.5658 | val_loss=0.8147 acc=0.5703 f1=0.5494 | epoch_time=1.16s
[Epoch 051] train_loss=0.8258 acc=0.5763 f1=0.5534 | val_loss=0.8314 acc=0.5548 f1=0.5178 | epoch_time=1.15s
[Epoch 052] train_loss=0.8185 acc=0.5871 f1=0.5758 | val_loss=0.8180 acc=0.5748 f1=0.5516 | epoch_time=1.16s
[Epoch 053] train_loss=0.8117 acc=0.5907 f1=0.5771 | val_loss=0.8148 acc=0.5592 f1=0.5384 | epoch_time=1.17s
[Epoch 054] train_loss=0.8078 acc=0.6002 f1=0.5875 | val_loss=0.8112 acc=0.5825 f1=0.5620 | epoch_time=1.16s
[Epoch 055] train_loss=0.8109 acc=0.5874 f1=0.5719 | val_loss=0.8069 acc=0.5903 f1=0.5848 | epoch_time=1.15s
[Epoch 056] train_loss=0.8017 acc=0.5955 f1=0.5878 | val_loss=0.8147 acc=0.5825 f1=0.5645 | epoch_time=1.15s
[Epoch 057] train_loss=0.8030 acc=0.5996 f1=0.5956 | val_loss=0.8063 acc=0.5592 f1=0.5485 | epoch_time=1.16s
[Epoch 058] train_loss=0.8063 acc=0.5941 f1=0.5812 | val_loss=0.8298 acc=0.5637 f1=0.5600 | epoch_time=1.15s
[Epoch 059] train_loss=0.8181 acc=0.5863 f1=0.5798 | val_loss=0.8054 acc=0.5725 f1=0.5634 | epoch_time=1.16s
[Epoch 060] train_loss=0.8009 acc=0.6010 f1=0.5921 | val_loss=0.8028 acc=0.5748 f1=0.5621 | epoch_time=1.15s
[Epoch 061] train_loss=0.7991 acc=0.6040 f1=0.5958 | val_loss=0.8048 acc=0.5914 f1=0.5757 | epoch_time=1.16s
[Epoch 062] train_loss=0.7909 acc=0.6040 f1=0.5920 | val_loss=0.8075 acc=0.5748 f1=0.5638 | epoch_time=1.16s
[Epoch 063] train_loss=0.7906 acc=0.5991 f1=0.5854 | val_loss=0.8079 acc=0.5692 f1=0.5639 | epoch_time=1.15s
[Epoch 064] train_loss=0.7907 acc=0.6038 f1=0.5971 | val_loss=0.8039 acc=0.5914 f1=0.5777 | epoch_time=1.15s
[Epoch 065] train_loss=0.7883 acc=0.6107 f1=0.5970 | val_loss=0.8012 acc=0.5914 f1=0.5765 | epoch_time=1.16s
[Epoch 066] train_loss=0.7790 acc=0.6185 f1=0.6059 | val_loss=0.7914 acc=0.5869 f1=0.5732 | epoch_time=1.15s
[Epoch 067] train_loss=0.7795 acc=0.6185 f1=0.6085 | val_loss=0.7917 acc=0.5903 f1=0.5807 | epoch_time=1.15s
[Epoch 068] train_loss=0.7789 acc=0.6176 f1=0.6091 | val_loss=0.7910 acc=0.5869 f1=0.5744 | epoch_time=1.15s
[Epoch 069] train_loss=0.7807 acc=0.6151 f1=0.6053 | val_loss=0.7930 acc=0.5880 f1=0.5745 | epoch_time=1.15s
[Epoch 070] train_loss=0.7804 acc=0.6171 f1=0.6076 | val_loss=0.7911 acc=0.5880 f1=0.5776 | epoch_time=1.15s
[Epoch 071] train_loss=0.7792 acc=0.6232 f1=0.6142 | val_loss=0.7938 acc=0.5925 f1=0.5811 | epoch_time=1.16s
[Epoch 072] train_loss=0.7806 acc=0.6190 f1=0.6117 | val_loss=0.7917 acc=0.5925 f1=0.5835 | epoch_time=1.15s
[Epoch 073] train_loss=0.7770 acc=0.6209 f1=0.6130 | val_loss=0.7914 acc=0.5903 f1=0.5812 | epoch_time=1.15s
[Epoch 074] train_loss=0.7770 acc=0.6143 f1=0.6061 | val_loss=0.7912 acc=0.5891 f1=0.5797 | epoch_time=1.15s
[Epoch 075] train_loss=0.7751 acc=0.6201 f1=0.6108 | val_loss=0.7908 acc=0.5925 f1=0.5831 | epoch_time=1.16s
[Epoch 076] train_loss=0.7774 acc=0.6209 f1=0.6138 | val_loss=0.7906 acc=0.5925 f1=0.5831 | epoch_time=1.16s
[Epoch 077] train_loss=0.7736 acc=0.6245 f1=0.6165 | val_loss=0.7906 acc=0.5936 f1=0.5842 | epoch_time=1.17s
[Epoch 078] train_loss=0.7791 acc=0.6118 f1=0.6031 | val_loss=0.7904 acc=0.5925 f1=0.5829 | epoch_time=1.16s
[Epoch 079] train_loss=0.7768 acc=0.6126 f1=0.6035 | val_loss=0.7901 acc=0.5891 f1=0.5792 | epoch_time=1.16s
[Epoch 080] train_loss=0.7747 acc=0.6207 f1=0.6115 | val_loss=0.7900 acc=0.5903 f1=0.5799 | epoch_time=1.16s
[Epoch 081] train_loss=0.7756 acc=0.6243 f1=0.6153 | val_loss=0.7901 acc=0.5903 f1=0.5798 | epoch_time=1.15s
[Epoch 082] train_loss=0.7764 acc=0.6187 f1=0.6100 | val_loss=0.7900 acc=0.5858 f1=0.5753 | epoch_time=1.15s
[Epoch 083] train_loss=0.7735 acc=0.6204 f1=0.6111 | val_loss=0.7902 acc=0.5869 f1=0.5760 | epoch_time=1.15s
[Epoch 084] train_loss=0.7772 acc=0.6243 f1=0.6164 | val_loss=0.7902 acc=0.5880 f1=0.5775 | epoch_time=1.16s
[Epoch 085] train_loss=0.7767 acc=0.6218 f1=0.6130 | val_loss=0.7903 acc=0.5858 f1=0.5749 | epoch_time=1.15s
[Epoch 086] train_loss=0.7774 acc=0.6190 f1=0.6102 | val_loss=0.7903 acc=0.5869 f1=0.5762 | epoch_time=1.15s
[Epoch 087] train_loss=0.7758 acc=0.6096 f1=0.6003 | val_loss=0.7903 acc=0.5869 f1=0.5762 | epoch_time=1.15s
[Epoch 088] train_loss=0.7748 acc=0.6190 f1=0.6103 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.16s
[Epoch 089] train_loss=0.7769 acc=0.6237 f1=0.6154 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.16s
[Epoch 090] train_loss=0.7755 acc=0.6173 f1=0.6082 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.16s
[Epoch 091] train_loss=0.7780 acc=0.6182 f1=0.6094 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.16s
[Epoch 092] train_loss=0.7726 acc=0.6165 f1=0.6076 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.16s
[Epoch 093] train_loss=0.7759 acc=0.6196 f1=0.6114 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.16s
[Epoch 094] train_loss=0.7749 acc=0.6207 f1=0.6127 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.15s
[Epoch 095] train_loss=0.7704 acc=0.6312 f1=0.6224 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.16s
[Epoch 096] train_loss=0.7777 acc=0.6112 f1=0.6022 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.16s
[Epoch 097] train_loss=0.7771 acc=0.6259 f1=0.6170 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.27s
[Epoch 098] train_loss=0.7801 acc=0.6160 f1=0.6072 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.16s
[Epoch 099] train_loss=0.7775 acc=0.6176 f1=0.6095 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.15s
[Epoch 100] train_loss=0.7742 acc=0.6221 f1=0.6137 | val_loss=0.7903 acc=0.5880 f1=0.5775 | epoch_time=1.15s
Early stopping at epoch 100 (best epoch=80)
Total training time: 115.80s
